id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
5313,chleb;banany;papryka czerwona,0.014,płatki owsiane,0.175,0.003,0.200,1.141
5314,kasza jaglana;masło,0.016,jogurt naturalny;mleko,0.167,0.002,0.129,0.773
5315,kasza jaglana;jogurt naturalny;mleko,0.020,masło,0.131,0.002,0.101,0.772
5316,masło;jogurt naturalny;mleko,0.016,kasza jaglana,0.134,0.002,0.125,0.935
5317,ciasteczka owsiane;banany,0.016,chleb;jogurt naturalny,0.157,0.002,0.138,0.884
5318,chleb;ciasteczka owsiane;jogurt naturalny,0.012,banany,0.258,0.002,0.196,0.760
5319,chleb;ciasteczka owsiane;banany,0.006,jogurt naturalny,0.427,0.002,0.360,0.843
5320,banany;makaron pełnoziarnisty,0.030,chleb;mleko,0.215,0.005,0.176,0.819
5321,chleb;mleko;banany,0.042,makaron pełnoziarnisty,0.168,0.005,0.128,0.760
5322,chleb;mleko;makaron pełnoziarnisty,0.029,banany,0.258,0.005,0.186,0.722
5323,chleb;banany;makaron pełnoziarnisty,0.012,mleko,0.636,0.005,0.447,0.702
5324,ogórki;ser żółty;marchew,0.011,papryka czerwona,0.181,0.002,0.182,1.004
5325,ogórki;ser żółty;papryka czerwona,0.009,marchew,0.216,0.002,0.229,1.057
5326,ogórki;marchew;papryka czerwona,0.006,ser żółty,0.331,0.002,0.348,1.051
5327,ser żółty;marchew;papryka czerwona,0.007,ogórki,0.294,0.002,0.286,0.973
5328,olej rzepakowy;marchew,0.019,chleb;gruszki,0.092,0.003,0.132,1.429
5329,olej rzepakowy;gruszki,0.024,chleb;marchew,0.087,0.003,0.104,1.200
5330,olej rzepakowy;chleb;marchew,0.010,gruszki,0.223,0.003,0.263,1.180
5331,olej rzepakowy;chleb;gruszki,0.011,marchew,0.216,0.003,0.238,1.101
5332,olej rzepakowy;marchew;gruszki,0.004,chleb,0.637,0.003,0.667,1.047
5333,chleb;marchew;gruszki,0.014,olej rzepakowy,0.122,0.003,0.175,1.437
5334,płatki owsiane;olej rzepakowy;jogurt naturalny,0.004,chleb,0.637,0.002,0.571,0.898
5335,olej rzepakowy;chleb;jogurt naturalny,0.014,płatki owsiane,0.175,0.002,0.143,0.815
5336,jabłka;ziemniaki;mleko,0.019,makaron pełnoziarnisty,0.168,0.003,0.135,0.802
5337,jabłka;ziemniaki;makaron pełnoziarnisty,0.005,mleko,0.636,0.003,0.556,0.873
5338,jabłka;mleko;makaron pełnoziarnisty,0.016,ziemniaki,0.217,0.003,0.159,0.733
5339,ziemniaki;mleko;makaron pełnoziarnisty,0.013,jabłka,0.253,0.003,0.196,0.774
5340,pomidory;ser żółty;mleko,0.026,jabłka,0.253,0.005,0.188,0.742
5341,kawa;gruszki,0.019,jogurt naturalny;banany,0.074,0.002,0.110,1.474
5342,kawa;jogurt naturalny;banany,0.010,gruszki,0.223,0.002,0.211,0.944
5343,kawa;jogurt naturalny;gruszki,0.006,banany,0.258,0.002,0.348,1.351
5344,kawa;banany;gruszki,0.004,jogurt naturalny,0.427,0.002,0.500,1.171
5345,jogurt naturalny;banany;gruszki,0.015,kawa,0.121,0.002,0.136,1.125
5346,winogrona;ogórki;jogurt naturalny,0.013,ser żółty,0.331,0.003,0.245,0.741
5347,ogórki;ser żółty;jogurt naturalny,0.020,winogrona,0.209,0.003,0.169,0.807
5348,kawa;ryż,0.017,chleb;jogurt naturalny,0.157,0.002,0.121,0.774
5349,banany;gruszki,0.041,chleb;mleko,0.215,0.008,0.191,0.888
5350,chleb;mleko;banany,0.042,gruszki,0.223,0.008,0.189,0.847
5351,chleb;mleko;gruszki,0.042,banany,0.258,0.008,0.189,0.734
5352,chleb;banany;gruszki,0.016,mleko,0.636,0.008,0.492,0.773
5353,cebula;chleb;marchew,0.015,makaron pełnoziarnisty,0.168,0.002,0.133,0.791
5354,cebula;chleb;makaron pełnoziarnisty,0.010,marchew,0.216,0.002,0.205,0.949
5355,cebula;marchew;makaron pełnoziarnisty,0.003,chleb,0.637,0.002,0.667,1.047
5356,chleb;marchew;makaron pełnoziarnisty,0.012,cebula,0.220,0.002,0.167,0.758
5357,ogórki;ziemniaki;jogurt naturalny,0.015,marchew,0.216,0.003,0.183,0.848
5358,ogórki;ziemniaki;marchew,0.007,jogurt naturalny,0.427,0.003,0.423,0.991
5359,ogórki;jogurt naturalny;marchew,0.012,ziemniaki,0.217,0.003,0.224,1.036
5360,ziemniaki;jogurt naturalny;marchew,0.013,ogórki,0.294,0.003,0.216,0.735
5361,winogrona;gruszki,0.037,ogórki;chleb,0.114,0.004,0.103,0.910
5362,winogrona;ogórki;chleb,0.022,gruszki,0.223,0.004,0.174,0.782
5363,winogrona;chleb;gruszki,0.016,ogórki,0.294,0.004,0.231,0.786
5364,ogórki;chleb;gruszki,0.021,winogrona,0.209,0.004,0.179,0.854
5365,cebula;ziemniaki;chleb,0.013,marchew,0.216,0.002,0.170,0.785
5366,jogurt naturalny;czekolada gorzka,0.028,chleb;marchew,0.087,0.003,0.110,1.269
5367,marchew;czekolada gorzka,0.013,chleb;jogurt naturalny,0.157,0.003,0.231,1.474
5368,chleb;jogurt naturalny;marchew,0.025,czekolada gorzka,0.090,0.003,0.120,1.340
5369,chleb;jogurt naturalny;czekolada gorzka,0.013,marchew,0.216,0.003,0.240,1.110
5370,chleb;marchew;czekolada gorzka,0.006,jogurt naturalny,0.427,0.003,0.480,1.124
5371,jogurt naturalny;marchew;czekolada gorzka,0.006,chleb,0.637,0.003,0.545,0.857
5372,winogrona;płatki owsiane;ogórki,0.005,chleb,0.637,0.002,0.500,0.785
5373,winogrona;płatki owsiane;chleb,0.009,ogórki,0.294,0.002,0.265,0.902
5374,cebula;chleb;gruszki,0.015,marchew,0.216,0.002,0.155,0.718
5375,cebula;marchew;gruszki,0.005,chleb,0.637,0.002,0.450,0.707
5376,chleb;marchew;gruszki,0.014,cebula,0.220,0.002,0.158,0.718
5377,winogrona;makaron pełnoziarnisty,0.028,ogórki;chleb,0.114,0.004,0.127,1.120
5378,winogrona;ogórki;chleb,0.022,makaron pełnoziarnisty,0.168,0.004,0.163,0.966
5379,winogrona;chleb;makaron pełnoziarnisty,0.012,ogórki,0.294,0.004,0.304,1.037
5380,ogórki;chleb;makaron pełnoziarnisty,0.018,winogrona,0.209,0.004,0.203,0.970
5381,winogrona;ziemniaki,0.033,ser żółty;mleko,0.131,0.005,0.138,1.060
5382,winogrona;ziemniaki;ser żółty,0.010,mleko,0.636,0.005,0.450,0.707
5383,winogrona;ziemniaki;mleko,0.015,ser żółty,0.331,0.005,0.310,0.938
5384,winogrona;ser żółty;mleko,0.023,ziemniaki,0.217,0.005,0.200,0.923
5385,ziemniaki;ser żółty;mleko,0.024,winogrona,0.209,0.005,0.188,0.897
5386,herbata;pomidory,0.030,jogurt naturalny;mleko,0.167,0.004,0.142,0.848
5387,herbata;pomidory;jogurt naturalny,0.009,mleko,0.636,0.004,0.459,0.722
5388,pomidory;jogurt naturalny;mleko,0.036,herbata,0.136,0.004,0.121,0.886
5389,ziemniaki;jogurt naturalny;marchew,0.013,papryka czerwona,0.181,0.002,0.157,0.866
5390,ziemniaki;jogurt naturalny;papryka czerwona,0.009,marchew,0.216,0.002,0.216,1.000
5391,ziemniaki;marchew;papryka czerwona,0.006,jogurt naturalny,0.427,0.002,0.320,0.749
5392,jogurt naturalny;marchew;papryka czerwona,0.011,ziemniaki,0.217,0.002,0.190,0.879
5393,winogrona;pomidory,0.048,chleb;jogurt naturalny,0.157,0.006,0.116,0.744
5394,winogrona;chleb;jogurt naturalny,0.024,pomidory,0.296,0.006,0.232,0.781
5395,pomidory;chleb;jogurt naturalny,0.033,winogrona,0.209,0.006,0.169,0.809
5396,winogrona;ogórki;pomidory,0.009,jogurt naturalny,0.427,0.003,0.343,0.803
5397,winogrona;ogórki;jogurt naturalny,0.013,pomidory,0.296,0.003,0.226,0.764
5398,ogórki;pomidory;jogurt naturalny,0.019,winogrona,0.209,0.003,0.162,0.776
5399,jabłka;winogrona;jajka,0.006,jogurt naturalny,0.427,0.003,0.417,0.976
5400,jabłka;winogrona;jogurt naturalny,0.010,jajka,0.207,0.003,0.250,1.206
5401,jabłka;jajka;jogurt naturalny,0.016,winogrona,0.209,0.003,0.159,0.759
5402,winogrona;jajka;jogurt naturalny,0.010,jabłka,0.253,0.003,0.244,0.962
5403,ryż;mąka,0.018,jogurt naturalny;mleko,0.167,0.003,0.155,0.928
5404,ryż;jogurt naturalny;mleko,0.024,mąka,0.120,0.003,0.115,0.959
5405,ryż;jogurt naturalny;mąka,0.005,mleko,0.636,0.003,0.579,0.910
5406,ryż;mleko;mąka,0.008,jogurt naturalny,0.427,0.003,0.333,0.781
5407,jogurt naturalny;mleko;mąka,0.015,ryż,0.170,0.003,0.183,1.080
5408,jabłka;sok pomarańczowy;mleko,0.014,ogórki,0.294,0.003,0.218,0.743
5409,jabłka;ogórki;mleko,0.023,sok pomarańczowy,0.176,0.003,0.135,0.768
5410,sok pomarańczowy;ogórki;mleko,0.015,jabłka,0.253,0.003,0.207,0.816
5411,płatki owsiane;czekolada gorzka,0.012,jogurt naturalny;mleko,0.167,0.002,0.163,0.978
5412,płatki owsiane;jogurt naturalny;mleko,0.019,czekolada gorzka,0.090,0.002,0.108,1.207
5413,płatki owsiane;jogurt naturalny;czekolada gorzka,0.004,mleko,0.636,0.002,0.500,0.786
5414,płatki owsiane;mleko;czekolada gorzka,0.005,jogurt naturalny,0.427,0.002,0.381,0.892
5415,jogurt naturalny;mleko;czekolada gorzka,0.012,płatki owsiane,0.175,0.002,0.167,0.951
5416,cebula;mąka,0.020,jabłka;mleko,0.102,0.002,0.100,0.980
5417,jabłka;cebula;mleko,0.017,mąka,0.120,0.002,0.121,1.014
5418,jabłka;cebula;mąka,0.004,mleko,0.636,0.002,0.471,0.739
5419,jabłka;mleko;mąka,0.009,cebula,0.220,0.002,0.222,1.010
5420,cebula;mleko;mąka,0.009,jabłka,0.253,0.002,0.235,0.928
5421,jabłka;płatki owsiane,0.037,chleb;jogurt naturalny,0.157,0.005,0.139,0.887
5422,płatki owsiane;jogurt naturalny,0.045,jabłka;chleb,0.099,0.005,0.112,1.129
5423,jabłka;płatki owsiane;jogurt naturalny,0.009,chleb,0.637,0.005,0.571,0.898
5424,jabłka;chleb;jogurt naturalny,0.032,płatki owsiane,0.175,0.005,0.159,0.905
5425,płatki owsiane;chleb;jogurt naturalny,0.021,jabłka,0.253,0.005,0.244,0.962
5426,sok pomarańczowy;gruszki,0.029,ogórki;mleko,0.121,0.003,0.106,0.881
5427,sok pomarańczowy;ogórki;mleko,0.015,gruszki,0.223,0.003,0.207,0.928
5428,sok pomarańczowy;ogórki;gruszki,0.006,mleko,0.636,0.003,0.500,0.786
5429,sok pomarańczowy;mleko;gruszki,0.012,ogórki,0.294,0.003,0.245,0.834
5430,ogórki;mleko;gruszki,0.023,sok pomarańczowy,0.176,0.003,0.133,0.759
5431,jogurt naturalny;banany;gruszki,0.015,makaron pełnoziarnisty,0.168,0.002,0.153,0.905
5432,jogurt naturalny;banany;makaron pełnoziarnisty,0.009,gruszki,0.223,0.002,0.243,1.091
5433,jogurt naturalny;gruszki;makaron pełnoziarnisty,0.009,banany,0.258,0.002,0.243,0.944
5434,banany;gruszki;makaron pełnoziarnisty,0.005,jogurt naturalny,0.427,0.002,0.429,1.004
5435,winogrona;ser żółty;banany,0.010,gruszki,0.223,0.003,0.244,1.094
5436,winogrona;ser żółty;gruszki,0.009,banany,0.258,0.003,0.270,1.049
5437,winogrona;banany;gruszki,0.008,ser żółty,0.331,0.003,0.323,0.975
5438,ser żółty;banany;gruszki,0.009,winogrona,0.209,0.003,0.286,1.367
5439,ziemniaki;ser żółty;jajka,0.010,banany,0.258,0.003,0.256,0.996
5440,ziemniaki;ser żółty;banany,0.011,jajka,0.207,0.003,0.227,1.096
5441,ziemniaki;jajka;banany,0.006,ser żółty,0.331,0.003,0.400,1.209
5442,ser żółty;jajka;banany,0.009,ziemniaki,0.217,0.003,0.286,1.319
5443,jabłka;cukier,0.018,jogurt naturalny;mleko,0.167,0.003,0.153,0.915
5444,jabłka;cukier;mleko,0.008,jogurt naturalny,0.427,0.003,0.344,0.805
5445,cukier;jogurt naturalny;mleko,0.013,jabłka,0.253,0.003,0.216,0.851
5446,ser żółty;jogurt naturalny,0.091,chleb;mleko,0.215,0.014,0.154,0.713
5447,jabłka;mleko;papryka czerwona,0.010,ogórki,0.294,0.002,0.220,0.748
5448,kawa;papryka czerwona,0.014,ogórki;chleb,0.114,0.003,0.193,1.698
5449,ogórki;kawa;chleb,0.012,papryka czerwona,0.181,0.003,0.234,1.292
5450,ogórki;kawa;papryka czerwona,0.005,chleb,0.637,0.003,0.579,0.909
5451,ogórki;chleb;papryka czerwona,0.019,kawa,0.121,0.003,0.149,1.233
5452,kawa;chleb;papryka czerwona,0.008,ogórki,0.294,0.003,0.355,1.209
5453,ogórki;ziemniaki;mleko,0.018,marchew,0.216,0.003,0.153,0.707
5454,ogórki;marchew;mleko,0.016,ziemniaki,0.217,0.003,0.177,0.819
5455,winogrona;papryka czerwona,0.030,ser żółty;chleb,0.130,0.004,0.134,1.035
5456,winogrona;ser żółty;chleb,0.024,papryka czerwona,0.181,0.004,0.172,0.950
5457,winogrona;ser żółty;papryka czerwona,0.008,chleb,0.637,0.004,0.500,0.785
5458,winogrona;chleb;papryka czerwona,0.014,ser żółty,0.331,0.004,0.281,0.848
5459,ser żółty;chleb;papryka czerwona,0.019,winogrona,0.209,0.004,0.216,1.034
5460,cebula;cytryny,0.016,chleb;jogurt naturalny,0.157,0.003,0.154,0.983
5461,cytryny;jogurt naturalny,0.024,cebula;chleb,0.087,0.003,0.108,1.239
5462,cebula;cytryny;chleb,0.007,jogurt naturalny,0.427,0.003,0.345,0.807
5463,cebula;cytryny;jogurt naturalny,0.005,chleb,0.637,0.003,0.476,0.748
5464,cytryny;chleb;jogurt naturalny,0.010,cebula,0.220,0.003,0.263,1.196
5465,ogórki;masło;ser żółty,0.007,gruszki,0.223,0.002,0.276,1.237
5466,ogórki;masło;gruszki,0.004,ser żółty,0.331,0.002,0.500,1.511
5467,ogórki;ser żółty;gruszki,0.013,masło,0.131,0.002,0.151,1.151
5468,masło;ser żółty;gruszki,0.006,ogórki,0.294,0.002,0.333,1.135
5469,ryż;mąka,0.018,chleb;mleko,0.215,0.003,0.183,0.850
5470,ryż;chleb;mleko,0.030,mąka,0.120,0.003,0.111,0.930
5471,chleb;mleko;mąka,0.021,ryż,0.170,0.003,0.155,0.912
5472,chleb;ciasteczka owsiane,0.035,jogurt naturalny;mleko,0.167,0.005,0.138,0.825
5473,ciasteczka owsiane;jogurt naturalny,0.028,chleb;mleko,0.215,0.005,0.174,0.809
5474,ciasteczka owsiane;mleko,0.033,chleb;jogurt naturalny,0.157,0.005,0.144,0.919
5475,chleb;ciasteczka owsiane;mleko,0.012,jogurt naturalny,0.427,0.005,0.388,0.908
5476,cytryny;papryka czerwona,0.016,chleb;mleko,0.215,0.003,0.190,0.884
5477,cytryny;chleb;mleko,0.015,papryka czerwona,0.181,0.003,0.203,1.123
5478,chleb;mleko;papryka czerwona,0.027,cytryny,0.084,0.003,0.111,1.327
5479,cebula;ogórki;pomidory,0.008,jogurt naturalny,0.427,0.003,0.375,0.878
5480,cebula;ogórki;jogurt naturalny,0.012,pomidory,0.296,0.003,0.255,0.861
5481,ogórki;pomidory;jogurt naturalny,0.019,cebula,0.220,0.003,0.162,0.737
5482,kasza jaglana;ziemniaki,0.019,jabłka;chleb,0.099,0.002,0.105,1.064
5483,jabłka;kasza jaglana;ziemniaki,0.004,chleb,0.637,0.002,0.533,0.838
5484,jabłka;kasza jaglana;chleb,0.011,ziemniaki,0.217,0.002,0.190,0.879
5485,jabłka;ziemniaki;chleb,0.016,kasza jaglana,0.134,0.002,0.129,0.965
5486,kasza jaglana;ziemniaki;chleb,0.008,jabłka,0.253,0.002,0.267,1.052
5487,winogrona;sok pomarańczowy,0.030,ziemniaki;mleko,0.093,0.004,0.118,1.267
5488,winogrona;ziemniaki,0.033,sok pomarańczowy;mleko,0.066,0.004,0.108,1.626
5489,sok pomarańczowy;ziemniaki,0.029,winogrona;mleko,0.084,0.004,0.122,1.445
5490,winogrona;sok pomarańczowy;ziemniaki,0.007,mleko,0.636,0.004,0.519,0.815
5491,winogrona;sok pomarańczowy;mleko,0.011,ziemniaki,0.217,0.004,0.318,1.468
5492,winogrona;ziemniaki;mleko,0.015,sok pomarańczowy,0.176,0.004,0.241,1.375
5493,sok pomarańczowy;ziemniaki;mleko,0.013,winogrona,0.209,0.004,0.280,1.339
5494,winogrona;ser żółty,0.055,chleb;jogurt naturalny,0.157,0.007,0.120,0.765
5495,winogrona;jogurt naturalny,0.056,ser żółty;chleb,0.130,0.007,0.118,0.910
5496,winogrona;chleb;jogurt naturalny,0.024,ser żółty,0.331,0.007,0.274,0.827
5497,ser żółty;chleb;jogurt naturalny,0.036,winogrona,0.209,0.007,0.182,0.870
5498,płatki owsiane;kawa,0.016,ogórki;chleb,0.114,0.002,0.127,1.117
5499,płatki owsiane;ogórki;kawa,0.004,chleb,0.637,0.002,0.500,0.785
5500,płatki owsiane;ogórki;chleb,0.019,kawa,0.121,0.002,0.108,0.897
5501,płatki owsiane;kawa;chleb,0.007,ogórki,0.294,0.002,0.286,0.973
5502,ogórki;kawa;chleb,0.012,płatki owsiane,0.175,0.002,0.170,0.971
5503,płatki owsiane;sok pomarańczowy,0.025,jabłka;mleko,0.102,0.003,0.101,0.990
5504,jabłka;płatki owsiane;mleko,0.014,sok pomarańczowy,0.176,0.003,0.182,1.035
5505,jabłka;sok pomarańczowy;mleko,0.014,płatki owsiane,0.175,0.003,0.182,1.037
5506,płatki owsiane;sok pomarańczowy;mleko,0.010,jabłka,0.253,0.003,0.256,1.012
5507,ogórki;kawa,0.031,chleb;jogurt naturalny,0.157,0.004,0.116,0.739
5508,płatki owsiane;jajka,0.028,ogórki;chleb,0.114,0.004,0.128,1.130
5509,płatki owsiane;ogórki;chleb,0.019,jajka,0.207,0.004,0.189,0.913
5510,płatki owsiane;ogórki;jajka,0.007,chleb,0.637,0.004,0.538,0.846
5511,płatki owsiane;chleb;jajka,0.013,ogórki,0.294,0.004,0.264,0.900
5512,ogórki;chleb;jajka,0.020,płatki owsiane,0.175,0.004,0.182,1.037
5513,jabłka;ziemniaki;marchew,0.008,mleko,0.636,0.004,0.469,0.737
5514,jabłka;ziemniaki;mleko,0.019,marchew,0.216,0.004,0.203,0.938
5515,jabłka;marchew;mleko,0.017,ziemniaki,0.217,0.004,0.224,1.033
5516,ziemniaki;marchew;mleko,0.019,jabłka,0.253,0.004,0.203,0.800
5517,jabłka;makaron pełnoziarnisty,0.035,jogurt naturalny;mleko,0.167,0.005,0.130,0.781
5518,jabłka;jogurt naturalny;mleko,0.032,makaron pełnoziarnisty,0.168,0.005,0.141,0.835
5519,jogurt naturalny;mleko;makaron pełnoziarnisty,0.023,jabłka,0.253,0.005,0.196,0.772
5520,sok pomarańczowy;mleko;banany,0.012,ziemniaki,0.217,0.002,0.170,0.785
5521,kawa;jajka,0.019,chleb;marchew,0.087,0.002,0.108,1.246
5522,kawa;marchew,0.020,chleb;jajka,0.089,0.002,0.101,1.134
5523,kawa;chleb;jajka,0.009,marchew,0.216,0.002,0.229,1.057
5524,kawa;chleb;marchew,0.010,jajka,0.207,0.002,0.205,0.989
5525,kawa;jajka;marchew,0.004,chleb,0.637,0.002,0.571,0.898
5526,chleb;jajka;marchew,0.019,kawa,0.121,0.002,0.110,0.909
5527,cebula;papryka czerwona,0.030,pomidory;chleb,0.113,0.003,0.102,0.903
5528,cebula;pomidory;chleb,0.019,papryka czerwona,0.181,0.003,0.158,0.872
5529,cebula;chleb;papryka czerwona,0.013,pomidory,0.296,0.003,0.226,0.764
5530,pomidory;chleb;papryka czerwona,0.015,cebula,0.220,0.003,0.203,0.925
5531,płatki owsiane;ser żółty;jogurt naturalny,0.011,jabłka,0.253,0.002,0.186,0.734
5532,jajka;cukier,0.016,chleb;mleko,0.215,0.003,0.190,0.884
5533,chleb;cukier;mleko,0.015,jajka,0.207,0.003,0.203,0.981
5534,ziemniaki;gruszki,0.033,chleb;jogurt naturalny,0.157,0.006,0.176,1.121
5535,ziemniaki;chleb;jogurt naturalny,0.030,gruszki,0.223,0.006,0.192,0.859
5536,ziemniaki;chleb;gruszki,0.014,jogurt naturalny,0.427,0.006,0.404,0.945
5537,ziemniaki;jogurt naturalny;gruszki,0.012,chleb,0.637,0.006,0.489,0.769
5538,chleb;jogurt naturalny;gruszki,0.027,ziemniaki,0.217,0.006,0.213,0.983
5539,ziemniaki;makaron pełnoziarnisty,0.028,marchew;mleko,0.085,0.003,0.101,1.187
5540,marchew;makaron pełnoziarnisty,0.027,ziemniaki;mleko,0.093,0.003,0.104,1.117
5541,ziemniaki;marchew;mleko,0.019,makaron pełnoziarnisty,0.168,0.003,0.149,0.882
5542,ziemniaki;marchew;makaron pełnoziarnisty,0.005,mleko,0.636,0.003,0.550,0.864
5543,ziemniaki;mleko;makaron pełnoziarnisty,0.013,marchew,0.216,0.003,0.216,0.998
5544,marchew;mleko;makaron pełnoziarnisty,0.011,ziemniaki,0.217,0.003,0.250,1.154
5545,olej rzepakowy;pomidory,0.030,ser żółty;jogurt naturalny,0.091,0.004,0.118,1.295
5546,olej rzepakowy;ser żółty,0.031,pomidory;jogurt naturalny,0.082,0.004,0.116,1.412
5547,olej rzepakowy;pomidory;ser żółty,0.010,jogurt naturalny,0.427,0.004,0.350,0.820
5548,olej rzepakowy;pomidory;jogurt naturalny,0.009,ser żółty,0.331,0.004,0.400,1.209
5549,olej rzepakowy;ser żółty;jogurt naturalny,0.008,pomidory,0.296,0.004,0.467,1.575
5550,pomidory;ser żółty;jogurt naturalny,0.021,olej rzepakowy,0.122,0.004,0.171,1.399
5551,olej rzepakowy;ziemniaki,0.024,jogurt naturalny;mleko,0.167,0.003,0.129,0.773
5552,olej rzepakowy;jogurt naturalny;mleko,0.018,ziemniaki,0.217,0.003,0.174,0.803
5553,ziemniaki;jajka;mleko,0.012,banany,0.258,0.003,0.217,0.844
5554,winogrona;papryka czerwona,0.030,pomidory;chleb,0.113,0.003,0.109,0.970
5555,winogrona;pomidory;chleb,0.022,papryka czerwona,0.181,0.003,0.153,0.844
5556,winogrona;chleb;papryka czerwona,0.014,pomidory,0.296,0.003,0.228,0.770
5557,pomidory;chleb;papryka czerwona,0.015,winogrona,0.209,0.003,0.220,1.054
5558,kawa;ser żółty;chleb,0.011,ziemniaki,0.217,0.002,0.186,0.859
5559,cebula;ziemniaki;gruszki,0.006,jogurt naturalny,0.427,0.002,0.364,0.852
5560,cebula;jogurt naturalny;gruszki,0.009,ziemniaki,0.217,0.002,0.222,1.026
5561,ziemniaki;jogurt naturalny;gruszki,0.012,cebula,0.220,0.002,0.170,0.774
5562,kawa;ziemniaki,0.022,chleb;jogurt naturalny,0.157,0.003,0.114,0.726
5563,kasza jaglana;gruszki,0.021,ogórki;mleko,0.121,0.002,0.111,0.922
5564,kasza jaglana;mleko;gruszki,0.010,ogórki,0.294,0.002,0.220,0.748
5565,ogórki;mleko;gruszki,0.023,kasza jaglana,0.134,0.002,0.100,0.748
5566,olej rzepakowy;ziemniaki,0.024,ser żółty;mleko,0.131,0.003,0.108,0.823
5567,olej rzepakowy;ziemniaki;mleko,0.011,ser żółty,0.331,0.003,0.238,0.720
5568,olej rzepakowy;ser żółty;mleko,0.012,ziemniaki,0.217,0.003,0.204,0.942
5569,ziemniaki;ser żółty;mleko,0.024,olej rzepakowy,0.122,0.003,0.104,0.853
5570,herbata;gruszki,0.022,jabłka;chleb,0.099,0.002,0.105,1.058
5571,jabłka;herbata;chleb,0.010,gruszki,0.223,0.002,0.237,1.062
5572,jabłka;herbata;gruszki,0.005,chleb,0.637,0.002,0.474,0.744
5573,jabłka;chleb;gruszki,0.016,herbata,0.136,0.002,0.141,1.034
5574,herbata;chleb;gruszki,0.010,jabłka,0.253,0.002,0.225,0.888
5575,kasza jaglana;makaron pełnoziarnisty,0.017,ogórki;mleko,0.121,0.003,0.149,1.238
5576,kasza jaglana;ogórki;mleko,0.015,makaron pełnoziarnisty,0.168,0.003,0.169,1.006
5577,kasza jaglana;ogórki;makaron pełnoziarnisty,0.005,mleko,0.636,0.003,0.500,0.786
5578,kasza jaglana;mleko;makaron pełnoziarnisty,0.008,ogórki,0.294,0.003,0.333,1.135
5579,ogórki;mleko;makaron pełnoziarnisty,0.018,kasza jaglana,0.134,0.003,0.145,1.084
5580,ziemniaki;ser żółty;jogurt naturalny,0.018,mąka,0.120,0.002,0.111,0.930
5581,ziemniaki;jogurt naturalny;mąka,0.005,ser żółty,0.331,0.002,0.400,1.209
5582,ser żółty;jogurt naturalny;mąka,0.006,ziemniaki,0.217,0.002,0.320,1.477
5583,winogrona;sok pomarańczowy,0.030,ser żółty;mleko,0.131,0.003,0.101,0.772
5584,winogrona;sok pomarańczowy;mleko,0.011,ser żółty,0.331,0.003,0.273,0.824
5585,winogrona;ser żółty;mleko,0.023,sok pomarańczowy,0.176,0.003,0.133,0.759
5586,sok pomarańczowy;ser żółty;mleko,0.013,winogrona,0.209,0.003,0.226,1.083
5587,olej rzepakowy;ziemniaki,0.024,pomidory;mleko,0.120,0.003,0.108,0.900
5588,olej rzepakowy;ziemniaki;mleko,0.011,pomidory,0.296,0.003,0.238,0.803
5589,olej rzepakowy;pomidory;mleko,0.011,ziemniaki,0.217,0.003,0.222,1.026
5590,ziemniaki;pomidory;mleko,0.019,olej rzepakowy,0.122,0.003,0.137,1.122
5591,cukierki;ryż,0.013,chleb;jogurt naturalny,0.157,0.002,0.157,1.002
5592,cukierki;ryż;chleb,0.006,jogurt naturalny,0.427,0.002,0.348,0.814
5593,cukierki;chleb;jogurt naturalny,0.011,ryż,0.170,0.002,0.186,1.096
5594,kawa;jajka,0.019,pomidory;chleb,0.113,0.002,0.122,1.080
5595,kawa;pomidory;chleb,0.013,jajka,0.207,0.002,0.170,0.819
5596,kawa;pomidory;jajka,0.005,chleb,0.637,0.002,0.474,0.744
5597,kawa;chleb;jajka,0.009,pomidory,0.296,0.002,0.257,0.868
5598,pomidory;chleb;jajka,0.019,kawa,0.121,0.002,0.120,0.996
5599,kawa;ziemniaki,0.022,pomidory;chleb,0.113,0.003,0.148,1.311
5600,kawa;pomidory,0.031,ziemniaki;chleb,0.087,0.003,0.107,1.238
5601,kawa;ziemniaki;pomidory,0.007,chleb,0.637,0.003,0.448,0.704
5602,kawa;ziemniaki;chleb,0.009,pomidory,0.296,0.003,0.351,1.186
5603,kawa;pomidory;chleb,0.013,ziemniaki,0.217,0.003,0.245,1.132
5604,ziemniaki;pomidory;chleb,0.021,kawa,0.121,0.003,0.160,1.332
5605,ogórki;pomidory;papryka czerwona,0.006,jogurt naturalny,0.427,0.002,0.348,0.814
