id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
1761,jogurt naturalny;mleko,0.184,jabłka;jajka,0.167,0.030,0.163,0.976
1762,jabłka;jajka;jogurt naturalny,0.071,mleko,0.434,0.030,0.423,0.974
1763,jabłka;jajka;mleko,0.059,jogurt naturalny,0.434,0.030,0.508,1.172
1764,jabłka;jogurt naturalny;mleko,0.079,jajka,0.432,0.030,0.380,0.879
1765,jajka;jogurt naturalny;mleko,0.070,jabłka,0.407,0.030,0.429,1.053
1766,jabłka;ser żółty,0.163,jajka;ogórki,0.155,0.023,0.141,0.910
1767,ser żółty;jajka,0.176,jabłka;ogórki,0.150,0.023,0.131,0.871
1768,ser żółty;ogórki,0.172,jabłka;jajka,0.167,0.023,0.134,0.801
1769,jabłka;jajka,0.167,ser żółty;ogórki,0.172,0.023,0.138,0.801
1770,jabłka;ogórki,0.150,ser żółty;jajka,0.176,0.023,0.153,0.871
1771,jajka;ogórki,0.155,jabłka;ser żółty,0.163,0.023,0.148,0.910
1772,jabłka;ser żółty;jajka,0.066,ogórki,0.396,0.023,0.348,0.880
1773,jabłka;ser żółty;ogórki,0.067,jajka,0.432,0.023,0.343,0.795
1774,ser żółty;jajka;ogórki,0.064,jabłka,0.407,0.023,0.359,0.883
1775,jabłka;jajka;ogórki,0.051,ser żółty,0.418,0.023,0.451,1.079
1776,ser żółty;ryż brązowy,0.171,jogurt naturalny;ogórki,0.162,0.030,0.175,1.083
1777,ser żółty;ogórki,0.172,ryż brązowy;jogurt naturalny,0.172,0.030,0.174,1.014
1778,ser żółty;jogurt naturalny,0.175,ryż brązowy;ogórki,0.169,0.030,0.171,1.014
1779,ryż brązowy;ogórki,0.169,ser żółty;jogurt naturalny,0.175,0.030,0.178,1.014
1780,ryż brązowy;jogurt naturalny,0.172,ser żółty;ogórki,0.172,0.030,0.174,1.014
1781,jogurt naturalny;ogórki,0.162,ser żółty;ryż brązowy,0.171,0.030,0.185,1.083
1782,ser żółty;ryż brązowy;ogórki,0.079,jogurt naturalny,0.434,0.030,0.380,0.875
1783,ser żółty;ryż brązowy;jogurt naturalny,0.069,ogórki,0.396,0.030,0.435,1.098
1784,ser żółty;jogurt naturalny;ogórki,0.063,ryż brązowy,0.412,0.030,0.476,1.156
1785,ryż brązowy;jogurt naturalny;ogórki,0.066,ser żółty,0.418,0.030,0.455,1.087
1786,ser żółty;chleb pełnoziarnisty,0.160,ogórki;banany,0.156,0.027,0.169,1.082
1787,ser żółty;ogórki,0.172,chleb pełnoziarnisty;banany,0.158,0.027,0.157,0.994
1788,ser żółty;banany,0.163,chleb pełnoziarnisty;ogórki,0.163,0.027,0.166,1.016
1789,chleb pełnoziarnisty;ogórki,0.163,ser żółty;banany,0.163,0.027,0.166,1.016
1790,chleb pełnoziarnisty;banany,0.158,ser żółty;ogórki,0.172,0.027,0.171,0.994
1791,ogórki;banany,0.156,ser żółty;chleb pełnoziarnisty,0.160,0.027,0.173,1.082
1792,ser żółty;chleb pełnoziarnisty;ogórki,0.069,banany,0.389,0.027,0.391,1.006
1793,ser żółty;chleb pełnoziarnisty;banany,0.061,ogórki,0.396,0.027,0.443,1.118
1794,ser żółty;ogórki;banany,0.071,chleb pełnoziarnisty,0.414,0.027,0.380,0.919
1795,chleb pełnoziarnisty;ogórki;banany,0.059,ser żółty,0.418,0.027,0.458,1.095
1796,ser żółty;jajka,0.176,ogórki;mleko,0.162,0.025,0.142,0.877
1797,ser żółty;ogórki,0.172,jajka;mleko,0.171,0.025,0.145,0.850
1798,ser żółty;mleko,0.194,jajka;ogórki,0.155,0.025,0.129,0.831
1799,jajka;ogórki,0.155,ser żółty;mleko,0.194,0.025,0.161,0.831
1800,jajka;mleko,0.171,ser żółty;ogórki,0.172,0.025,0.146,0.850
1801,ogórki;mleko,0.162,ser żółty;jajka,0.176,0.025,0.154,0.877
1802,ser żółty;jajka;ogórki,0.064,mleko,0.434,0.025,0.391,0.900
1803,ser żółty;jajka;mleko,0.070,ogórki,0.396,0.025,0.357,0.902
1804,ser żółty;ogórki;mleko,0.076,jajka,0.432,0.025,0.329,0.761
1805,jajka;ogórki;mleko,0.054,ser żółty,0.418,0.025,0.463,1.108
1806,chleb pełnoziarnisty;ogórki,0.163,banany;mleko,0.165,0.025,0.153,0.930
1807,chleb pełnoziarnisty;mleko,0.177,ogórki;banany,0.156,0.025,0.141,0.905
1808,chleb pełnoziarnisty;banany,0.158,ogórki;mleko,0.162,0.025,0.158,0.977
1809,ogórki;mleko,0.162,chleb pełnoziarnisty;banany,0.158,0.025,0.154,0.977
1810,ogórki;banany,0.156,chleb pełnoziarnisty;mleko,0.177,0.025,0.160,0.905
1811,banany;mleko,0.165,chleb pełnoziarnisty;ogórki,0.163,0.025,0.152,0.930
1812,chleb pełnoziarnisty;ogórki;mleko,0.064,banany,0.389,0.025,0.391,1.004
1813,chleb pełnoziarnisty;ogórki;banany,0.059,mleko,0.434,0.025,0.424,0.976
1814,chleb pełnoziarnisty;mleko;banany,0.070,ogórki,0.396,0.025,0.357,0.902
1815,ogórki;mleko;banany,0.062,chleb pełnoziarnisty,0.414,0.025,0.403,0.974
1816,ziemniaki;ser żółty,0.159,jajka;banany,0.157,0.027,0.170,1.082
1817,ziemniaki;jajka,0.177,ser żółty;banany,0.163,0.027,0.153,0.936
1818,ziemniaki;banany,0.146,ser żółty;jajka,0.176,0.027,0.185,1.051
1819,ser żółty;jajka,0.176,ziemniaki;banany,0.146,0.027,0.153,1.051
1820,ser żółty;banany,0.163,ziemniaki;jajka,0.177,0.027,0.166,0.936
1821,jajka;banany,0.157,ziemniaki;ser żółty,0.159,0.027,0.172,1.082
1822,ziemniaki;ser żółty;jajka,0.064,banany,0.389,0.027,0.422,1.085
1823,ziemniaki;ser żółty;banany,0.065,jajka,0.432,0.027,0.415,0.962
1824,ziemniaki;jajka;banany,0.062,ser żółty,0.418,0.027,0.435,1.042
1825,ser żółty;jajka;banany,0.068,ziemniaki,0.401,0.027,0.397,0.990
1826,ziemniaki;ser żółty,0.159,ryż brązowy;mleko,0.181,0.027,0.170,0.938
1827,ziemniaki;ryż brązowy,0.156,ser żółty;mleko,0.194,0.027,0.173,0.892
1828,ziemniaki;mleko,0.178,ser żółty;ryż brązowy,0.171,0.027,0.152,0.887
1829,ser żółty;ryż brązowy,0.171,ziemniaki;mleko,0.178,0.027,0.158,0.887
1830,ser żółty;mleko,0.194,ziemniaki;ryż brązowy,0.156,0.027,0.139,0.892
1831,ryż brązowy;mleko,0.181,ziemniaki;ser żółty,0.159,0.027,0.149,0.938
1832,ziemniaki;ser żółty;ryż brązowy,0.062,mleko,0.434,0.027,0.435,1.003
1833,ziemniaki;ser żółty;mleko,0.081,ryż brązowy,0.412,0.027,0.333,0.809
1834,ziemniaki;ryż brązowy;mleko,0.063,ser żółty,0.418,0.027,0.429,1.025
1835,ser żółty;ryż brązowy;mleko,0.076,ziemniaki,0.401,0.027,0.355,0.886
1836,ziemniaki;jabłka,0.160,chleb pełnoziarnisty;jogurt naturalny,0.169,0.034,0.213,1.257
1837,ziemniaki;chleb pełnoziarnisty,0.164,jabłka;jogurt naturalny,0.177,0.034,0.207,1.171
1838,ziemniaki;jogurt naturalny,0.165,jabłka;chleb pełnoziarnisty,0.162,0.034,0.206,1.272
1839,jabłka;chleb pełnoziarnisty,0.162,ziemniaki;jogurt naturalny,0.165,0.034,0.210,1.272
1840,jabłka;jogurt naturalny,0.177,ziemniaki;chleb pełnoziarnisty,0.164,0.034,0.192,1.171
1841,chleb pełnoziarnisty;jogurt naturalny,0.169,ziemniaki;jabłka,0.160,0.034,0.201,1.257
1842,ziemniaki;jabłka;chleb pełnoziarnisty,0.067,jogurt naturalny,0.434,0.034,0.507,1.169
1843,ziemniaki;jabłka;jogurt naturalny,0.070,chleb pełnoziarnisty,0.414,0.034,0.486,1.173
1844,ziemniaki;chleb pełnoziarnisty;jogurt naturalny,0.066,jabłka,0.407,0.034,0.515,1.266
1845,jabłka;chleb pełnoziarnisty;jogurt naturalny,0.074,ziemniaki,0.401,0.034,0.459,1.146
1846,ziemniaki;jajka,0.177,chleb pełnoziarnisty;banany,0.158,0.027,0.153,0.965
1847,ziemniaki;chleb pełnoziarnisty,0.164,jajka;banany,0.157,0.027,0.165,1.049
1848,ziemniaki;banany,0.146,jajka;chleb pełnoziarnisty,0.180,0.027,0.185,1.027
1849,jajka;chleb pełnoziarnisty,0.180,ziemniaki;banany,0.146,0.027,0.150,1.027
1850,jajka;banany,0.157,ziemniaki;chleb pełnoziarnisty,0.164,0.027,0.172,1.049
1851,chleb pełnoziarnisty;banany,0.158,ziemniaki;jajka,0.177,0.027,0.171,0.965
1852,ziemniaki;jajka;chleb pełnoziarnisty,0.074,banany,0.389,0.027,0.365,0.938
1853,ziemniaki;jajka;banany,0.062,chleb pełnoziarnisty,0.414,0.027,0.435,1.052
1854,ziemniaki;chleb pełnoziarnisty;banany,0.059,jajka,0.432,0.027,0.458,1.059
1855,jajka;chleb pełnoziarnisty;banany,0.067,ziemniaki,0.401,0.027,0.403,1.005
1856,jajka;ryż brązowy,0.171,banany;mleko,0.165,0.028,0.164,0.992
1857,jajka;mleko,0.171,ryż brązowy;banany,0.149,0.028,0.164,1.099
1858,jajka;banany,0.157,ryż brązowy;mleko,0.181,0.028,0.178,0.985
1859,ryż brązowy;mleko,0.181,jajka;banany,0.157,0.028,0.155,0.985
1860,ryż brązowy;banany,0.149,jajka;mleko,0.171,0.028,0.188,1.099
1861,banany;mleko,0.165,jajka;ryż brązowy,0.171,0.028,0.170,0.992
1862,jajka;ryż brązowy;mleko,0.072,banany,0.389,0.028,0.389,1.000
1863,jajka;ryż brązowy;banany,0.066,mleko,0.434,0.028,0.424,0.978
1864,jajka;mleko;banany,0.058,ryż brązowy,0.412,0.028,0.483,1.172
1865,ryż brązowy;mleko;banany,0.063,jajka,0.432,0.028,0.444,1.029
1866,ziemniaki;ser żółty,0.159,ogórki;banany,0.156,0.030,0.189,1.209
1867,ziemniaki;ogórki,0.153,ser żółty;banany,0.163,0.030,0.196,1.203
1868,ziemniaki;banany,0.146,ser żółty;ogórki,0.172,0.030,0.205,1.195
1869,ser żółty;ogórki,0.172,ziemniaki;banany,0.146,0.030,0.174,1.195
1870,ser żółty;banany,0.163,ziemniaki;ogórki,0.153,0.030,0.184,1.203
1871,ogórki;banany,0.156,ziemniaki;ser żółty,0.159,0.030,0.192,1.209
1872,ziemniaki;ser żółty;ogórki,0.067,banany,0.389,0.030,0.448,1.151
1873,ziemniaki;ser żółty;banany,0.065,ogórki,0.396,0.030,0.462,1.166
1874,ziemniaki;ogórki;banany,0.062,ser żółty,0.418,0.030,0.484,1.158
1875,ser żółty;ogórki;banany,0.071,ziemniaki,0.401,0.030,0.423,1.054
1876,ser żółty;jajka,0.176,jogurt naturalny;ogórki,0.162,0.021,0.119,0.737
1877,ser żółty;jogurt naturalny,0.175,jajka;ogórki,0.155,0.021,0.120,0.774
1878,jajka;ogórki,0.155,ser żółty;jogurt naturalny,0.175,0.021,0.135,0.774
1879,jogurt naturalny;ogórki,0.162,ser żółty;jajka,0.176,0.021,0.130,0.737
1880,ser żółty;jajka;ogórki,0.064,jogurt naturalny,0.434,0.021,0.328,0.756
1881,ser żółty;jogurt naturalny;ogórki,0.063,jajka,0.432,0.021,0.333,0.772
1882,jajka;jogurt naturalny;ogórki,0.055,ser żółty,0.418,0.021,0.382,0.913
1883,ser żółty;ryż brązowy,0.171,chleb pełnoziarnisty;ogórki,0.163,0.035,0.205,1.256
1884,ser żółty;chleb pełnoziarnisty,0.160,ryż brązowy;ogórki,0.169,0.035,0.219,1.294
1885,ser żółty;ogórki,0.172,ryż brązowy;chleb pełnoziarnisty,0.176,0.035,0.203,1.156
1886,ryż brązowy;chleb pełnoziarnisty,0.176,ser żółty;ogórki,0.172,0.035,0.199,1.156
1887,ryż brązowy;ogórki,0.169,ser żółty;chleb pełnoziarnisty,0.160,0.035,0.207,1.294
1888,chleb pełnoziarnisty;ogórki,0.163,ser żółty;ryż brązowy,0.171,0.035,0.215,1.256
1889,ser żółty;ryż brązowy;chleb pełnoziarnisty,0.071,ogórki,0.396,0.035,0.493,1.245
1890,ser żółty;ryż brązowy;ogórki,0.079,chleb pełnoziarnisty,0.414,0.035,0.443,1.070
1891,ser żółty;chleb pełnoziarnisty;ogórki,0.069,ryż brązowy,0.412,0.035,0.507,1.231
1892,ryż brązowy;chleb pełnoziarnisty;ogórki,0.073,ser żółty,0.418,0.035,0.479,1.147
1893,jajka;ogórki,0.155,jogurt naturalny;banany,0.156,0.023,0.148,0.951
1894,jajka;jogurt naturalny,0.180,ogórki;banany,0.156,0.023,0.128,0.819
1895,jajka;banany,0.157,jogurt naturalny;ogórki,0.162,0.023,0.146,0.904
1896,jogurt naturalny;ogórki,0.162,jajka;banany,0.157,0.023,0.142,0.904
1897,ogórki;banany,0.156,jajka;jogurt naturalny,0.180,0.023,0.147,0.819
1898,jogurt naturalny;banany,0.156,jajka;ogórki,0.155,0.023,0.147,0.951
1899,jajka;jogurt naturalny;ogórki,0.055,banany,0.389,0.023,0.418,1.075
1900,jajka;ogórki;banany,0.064,jogurt naturalny,0.434,0.023,0.359,0.828
1901,jajka;jogurt naturalny;banany,0.057,ogórki,0.396,0.023,0.404,1.019
1902,jogurt naturalny;ogórki;banany,0.062,jajka,0.432,0.023,0.371,0.859
1903,jogurt naturalny;ogórki,0.162,banany;mleko,0.165,0.021,0.130,0.786
1904,ogórki;mleko,0.162,jogurt naturalny;banany,0.156,0.021,0.130,0.831
1905,ogórki;banany,0.156,jogurt naturalny;mleko,0.184,0.021,0.135,0.732
1906,jogurt naturalny;mleko,0.184,ogórki;banany,0.156,0.021,0.114,0.732
1907,jogurt naturalny;banany,0.156,ogórki;mleko,0.162,0.021,0.135,0.831
1908,banany;mleko,0.165,jogurt naturalny;ogórki,0.162,0.021,0.127,0.786
1909,jogurt naturalny;ogórki;mleko,0.063,banany,0.389,0.021,0.333,0.857
1910,jogurt naturalny;ogórki;banany,0.062,mleko,0.434,0.021,0.339,0.780
1911,ogórki;mleko;banany,0.062,jogurt naturalny,0.434,0.021,0.339,0.780
1912,jogurt naturalny;mleko;banany,0.063,ogórki,0.396,0.021,0.333,0.842
1913,jajka;ogórki,0.155,banany;mleko,0.165,0.022,0.142,0.860
1914,jajka;mleko,0.171,ogórki;banany,0.156,0.022,0.129,0.825
1915,jajka;banany,0.157,ogórki;mleko,0.162,0.022,0.140,0.865
1916,ogórki;mleko,0.162,jajka;banany,0.157,0.022,0.136,0.865
1917,ogórki;banany,0.156,jajka;mleko,0.171,0.022,0.141,0.825
1918,banany;mleko,0.165,jajka;ogórki,0.155,0.022,0.133,0.860
1919,jajka;ogórki;mleko,0.054,banany,0.389,0.022,0.407,1.047
1920,jajka;ogórki;banany,0.064,mleko,0.434,0.022,0.344,0.792
1921,jajka;mleko;banany,0.058,ogórki,0.396,0.022,0.379,0.958
1922,ogórki;mleko;banany,0.062,jajka,0.432,0.022,0.355,0.821
1923,ziemniaki;jabłka,0.160,chleb pełnoziarnisty;banany,0.158,0.022,0.137,0.870
1924,ziemniaki;chleb pełnoziarnisty,0.164,jabłka;banany,0.160,0.022,0.134,0.838
1925,ziemniaki;banany,0.146,jabłka;chleb pełnoziarnisty,0.162,0.022,0.151,0.930
1926,jabłka;chleb pełnoziarnisty,0.162,ziemniaki;banany,0.146,0.022,0.136,0.930
1927,jabłka;banany,0.160,ziemniaki;chleb pełnoziarnisty,0.164,0.022,0.137,0.838
1928,chleb pełnoziarnisty;banany,0.158,ziemniaki;jabłka,0.160,0.022,0.139,0.870
1929,ziemniaki;jabłka;chleb pełnoziarnisty,0.067,banany,0.389,0.022,0.328,0.844
1930,ziemniaki;jabłka;banany,0.057,chleb pełnoziarnisty,0.414,0.022,0.386,0.932
1931,ziemniaki;chleb pełnoziarnisty;banany,0.059,jabłka,0.407,0.022,0.373,0.916
1932,jabłka;chleb pełnoziarnisty;banany,0.063,ziemniaki,0.401,0.022,0.349,0.871
1933,ziemniaki;jajka,0.177,chleb pełnoziarnisty;jogurt naturalny,0.169,0.030,0.169,1.003
1934,ziemniaki;chleb pełnoziarnisty,0.164,jajka;jogurt naturalny,0.180,0.030,0.183,1.016
1935,ziemniaki;jogurt naturalny,0.165,jajka;chleb pełnoziarnisty,0.180,0.030,0.182,1.010
1936,jajka;chleb pełnoziarnisty,0.180,ziemniaki;jogurt naturalny,0.165,0.030,0.167,1.010
1937,jajka;jogurt naturalny,0.180,ziemniaki;chleb pełnoziarnisty,0.164,0.030,0.167,1.016
1938,chleb pełnoziarnisty;jogurt naturalny,0.169,ziemniaki;jajka,0.177,0.030,0.178,1.003
1939,ziemniaki;jajka;chleb pełnoziarnisty,0.074,jogurt naturalny,0.434,0.030,0.405,0.934
1940,ziemniaki;jajka;jogurt naturalny,0.076,chleb pełnoziarnisty,0.414,0.030,0.395,0.953
1941,ziemniaki;chleb pełnoziarnisty;jogurt naturalny,0.066,jajka,0.432,0.030,0.455,1.052
1942,jajka;chleb pełnoziarnisty;jogurt naturalny,0.064,ziemniaki,0.401,0.030,0.469,1.169
1943,jabłka;chleb pełnoziarnisty,0.162,ogórki;mleko,0.162,0.022,0.136,0.838
1944,jabłka;ogórki,0.150,chleb pełnoziarnisty;mleko,0.177,0.022,0.147,0.829
1945,jabłka;mleko,0.170,chleb pełnoziarnisty;ogórki,0.163,0.022,0.129,0.794
1946,chleb pełnoziarnisty;ogórki,0.163,jabłka;mleko,0.170,0.022,0.135,0.794
1947,chleb pełnoziarnisty;mleko,0.177,jabłka;ogórki,0.150,0.022,0.124,0.829
1948,ogórki;mleko,0.162,jabłka;chleb pełnoziarnisty,0.162,0.022,0.136,0.838
1949,jabłka;chleb pełnoziarnisty;ogórki,0.053,mleko,0.434,0.022,0.415,0.956
1950,jabłka;chleb pełnoziarnisty;mleko,0.075,ogórki,0.396,0.022,0.293,0.741
1951,jabłka;ogórki;mleko,0.057,chleb pełnoziarnisty,0.414,0.022,0.386,0.932
1952,chleb pełnoziarnisty;ogórki;mleko,0.064,jabłka,0.407,0.022,0.344,0.845
1953,jajka;chleb pełnoziarnisty,0.180,banany;mleko,0.165,0.026,0.144,0.875
1954,jajka;mleko,0.171,chleb pełnoziarnisty;banany,0.158,0.026,0.152,0.962
1955,jajka;banany,0.157,chleb pełnoziarnisty;mleko,0.177,0.026,0.166,0.936
1956,chleb pełnoziarnisty;mleko,0.177,jajka;banany,0.157,0.026,0.147,0.936
1957,chleb pełnoziarnisty;banany,0.158,jajka;mleko,0.171,0.026,0.165,0.962
1958,banany;mleko,0.165,jajka;chleb pełnoziarnisty,0.180,0.026,0.158,0.875
1959,jajka;chleb pełnoziarnisty;mleko,0.071,banany,0.389,0.026,0.366,0.941
1960,jajka;chleb pełnoziarnisty;banany,0.067,mleko,0.434,0.026,0.388,0.894
1961,jajka;mleko;banany,0.058,chleb pełnoziarnisty,0.414,0.026,0.448,1.083
1962,chleb pełnoziarnisty;mleko;banany,0.070,jajka,0.432,0.026,0.371,0.860
1963,jabłka;ser żółty,0.163,jajka;jogurt naturalny,0.180,0.029,0.178,0.988
1964,ser żółty;jajka,0.176,jabłka;jogurt naturalny,0.177,0.029,0.165,0.931
1965,ser żółty;jogurt naturalny,0.175,jabłka;jajka,0.167,0.029,0.166,0.992
1966,jabłka;jajka,0.167,ser żółty;jogurt naturalny,0.175,0.029,0.174,0.992
1967,jabłka;jogurt naturalny,0.177,ser żółty;jajka,0.176,0.029,0.164,0.931
1968,jajka;jogurt naturalny,0.180,jabłka;ser żółty,0.163,0.029,0.161,0.988
1969,jabłka;ser żółty;jajka,0.066,jogurt naturalny,0.434,0.029,0.439,1.012
1970,jabłka;ser żółty;jogurt naturalny,0.070,jajka,0.432,0.029,0.414,0.959
1971,ser żółty;jajka;jogurt naturalny,0.077,jabłka,0.407,0.029,0.377,0.925
1972,jabłka;jajka;jogurt naturalny,0.071,ser żółty,0.418,0.029,0.408,0.977
1973,jabłka;ser żółty,0.163,ryż brązowy;ogórki,0.169,0.028,0.172,1.016
1974,ser żółty;ryż brązowy,0.171,jabłka;ogórki,0.150,0.028,0.164,1.092
1975,ser żółty;ogórki,0.172,jabłka;ryż brązowy,0.175,0.028,0.163,0.930
1976,jabłka;ryż brązowy,0.175,ser żółty;ogórki,0.172,0.028,0.160,0.930
1977,jabłka;ogórki,0.150,ser żółty;ryż brązowy,0.171,0.028,0.187,1.092
1978,ryż brązowy;ogórki,0.169,jabłka;ser żółty,0.163,0.028,0.166,1.016
1979,jabłka;ser żółty;ryż brązowy,0.068,ogórki,0.396,0.028,0.412,1.040
1980,jabłka;ser żółty;ogórki,0.067,ryż brązowy,0.412,0.028,0.418,1.014
1981,ser żółty;ryż brązowy;ogórki,0.079,jabłka,0.407,0.028,0.354,0.871
1982,jabłka;ryż brązowy;ogórki,0.060,ser żółty,0.418,0.028,0.467,1.116
1983,ziemniaki;ser żółty,0.159,jajka;jogurt naturalny,0.180,0.024,0.151,0.839
1984,ziemniaki;jajka,0.177,ser żółty;jogurt naturalny,0.175,0.024,0.136,0.775
1985,ziemniaki;jogurt naturalny,0.165,ser żółty;jajka,0.176,0.024,0.145,0.826
1986,ser żółty;jajka,0.176,ziemniaki;jogurt naturalny,0.165,0.024,0.136,0.826
1987,ser żółty;jogurt naturalny,0.175,ziemniaki;jajka,0.177,0.024,0.137,0.775
1988,jajka;jogurt naturalny,0.180,ziemniaki;ser żółty,0.159,0.024,0.133,0.839
1989,ziemniaki;ser żółty;jajka,0.064,jogurt naturalny,0.434,0.024,0.375,0.864
1990,ziemniaki;ser żółty;jogurt naturalny,0.054,jajka,0.432,0.024,0.444,1.029
1991,ziemniaki;jajka;jogurt naturalny,0.076,ser żółty,0.418,0.024,0.316,0.755
1992,ser żółty;jajka;jogurt naturalny,0.077,ziemniaki,0.401,0.024,0.312,0.777
1993,ziemniaki;jabłka,0.160,banany;mleko,0.165,0.028,0.175,1.061
1994,ziemniaki;mleko,0.178,jabłka;banany,0.160,0.028,0.157,0.983
1995,ziemniaki;banany,0.146,jabłka;mleko,0.170,0.028,0.192,1.128
1996,jabłka;mleko,0.170,ziemniaki;banany,0.146,0.028,0.165,1.128
1997,jabłka;banany,0.160,ziemniaki;mleko,0.178,0.028,0.175,0.983
1998,banany;mleko,0.165,ziemniaki;jabłka,0.160,0.028,0.170,1.061
1999,ziemniaki;jabłka;mleko,0.077,banany,0.389,0.028,0.364,0.935
2000,ziemniaki;jabłka;banany,0.057,mleko,0.434,0.028,0.491,1.132
2001,ziemniaki;mleko;banany,0.061,jabłka,0.407,0.028,0.459,1.128
2002,jabłka;mleko;banany,0.065,ziemniaki,0.401,0.028,0.431,1.074
2003,jabłka;ryż brązowy,0.175,ogórki;mleko,0.162,0.024,0.137,0.847
2004,jabłka;ogórki,0.150,ryż brązowy;mleko,0.181,0.024,0.160,0.884
2005,jabłka;mleko,0.170,ryż brązowy;ogórki,0.169,0.024,0.141,0.835
2006,ryż brązowy;ogórki,0.169,jabłka;mleko,0.170,0.024,0.142,0.835
2007,ryż brązowy;mleko,0.181,jabłka;ogórki,0.150,0.024,0.133,0.884
2008,ogórki;mleko,0.162,jabłka;ryż brązowy,0.175,0.024,0.148,0.847
2009,jabłka;ryż brązowy;ogórki,0.060,mleko,0.434,0.024,0.400,0.922
2010,jabłka;ryż brązowy;mleko,0.070,ogórki,0.396,0.024,0.343,0.866
2011,jabłka;ogórki;mleko,0.057,ryż brązowy,0.412,0.024,0.421,1.022
2012,ryż brązowy;ogórki;mleko,0.074,jabłka,0.407,0.024,0.324,0.797
2013,jabłka;jajka,0.167,chleb pełnoziarnisty;jogurt naturalny,0.169,0.023,0.138,0.815
2014,jabłka;chleb pełnoziarnisty,0.162,jajka;jogurt naturalny,0.180,0.023,0.142,0.789
2015,jabłka;jogurt naturalny,0.177,jajka;chleb pełnoziarnisty,0.180,0.023,0.130,0.722
2016,jajka;chleb pełnoziarnisty,0.180,jabłka;jogurt naturalny,0.177,0.023,0.128,0.722
2017,jajka;jogurt naturalny,0.180,jabłka;chleb pełnoziarnisty,0.162,0.023,0.128,0.789
2018,chleb pełnoziarnisty;jogurt naturalny,0.169,jabłka;jajka,0.167,0.023,0.136,0.815
2019,jabłka;jajka;chleb pełnoziarnisty,0.059,jogurt naturalny,0.434,0.023,0.390,0.898
2020,jabłka;jajka;jogurt naturalny,0.071,chleb pełnoziarnisty,0.414,0.023,0.324,0.782
2021,jabłka;chleb pełnoziarnisty;jogurt naturalny,0.074,jajka,0.432,0.023,0.311,0.719
2022,jajka;chleb pełnoziarnisty;jogurt naturalny,0.064,jabłka,0.407,0.023,0.359,0.883
2023,jajka;ryż brązowy,0.171,jogurt naturalny;banany,0.156,0.024,0.140,0.900
2024,jajka;jogurt naturalny,0.180,ryż brązowy;banany,0.149,0.024,0.133,0.895
2025,jajka;banany,0.157,ryż brązowy;jogurt naturalny,0.172,0.024,0.153,0.889
2026,ryż brązowy;jogurt naturalny,0.172,jajka;banany,0.157,0.024,0.140,0.889
2027,ryż brązowy;banany,0.149,jajka;jogurt naturalny,0.180,0.024,0.161,0.895
2028,jogurt naturalny;banany,0.156,jajka;ryż brązowy,0.171,0.024,0.154,0.900
2029,jajka;ryż brązowy;jogurt naturalny,0.067,banany,0.389,0.024,0.358,0.921
2030,jajka;ryż brązowy;banany,0.066,jogurt naturalny,0.434,0.024,0.364,0.838
2031,jajka;jogurt naturalny;banany,0.057,ryż brązowy,0.412,0.024,0.421,1.022
2032,ryż brązowy;jogurt naturalny;banany,0.057,jajka,0.432,0.024,0.421,0.975
2033,jabłka;ser żółty,0.163,ogórki;banany,0.156,0.030,0.184,1.180
2034,ser żółty;ogórki,0.172,jabłka;banany,0.160,0.030,0.174,1.090
2035,ser żółty;banany,0.163,jabłka;ogórki,0.150,0.030,0.184,1.227
2036,jabłka;ogórki,0.150,ser żółty;banany,0.163,0.030,0.200,1.227
2037,jabłka;banany,0.160,ser żółty;ogórki,0.172,0.030,0.188,1.090
2038,ogórki;banany,0.156,jabłka;ser żółty,0.163,0.030,0.192,1.180
2039,jabłka;ser żółty;ogórki,0.067,banany,0.389,0.030,0.448,1.151
2040,jabłka;ser żółty;banany,0.067,ogórki,0.396,0.030,0.448,1.131
2041,ser żółty;ogórki;banany,0.071,jabłka,0.407,0.030,0.423,1.038
2042,jabłka;ogórki;banany,0.065,ser żółty,0.418,0.030,0.462,1.104
2043,jabłka;ser żółty,0.163,jogurt naturalny;ogórki,0.162,0.024,0.147,0.909
2044,ser żółty;ogórki,0.172,jabłka;jogurt naturalny,0.177,0.024,0.140,0.788
2045,ser żółty;jogurt naturalny,0.175,jabłka;ogórki,0.150,0.024,0.137,0.914
2046,jabłka;ogórki,0.150,ser żółty;jogurt naturalny,0.175,0.024,0.160,0.914
