id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
10027,ziemniaki;jajka;kurczak,0.027,banany,0.389,0.008,0.296,0.762
10028,ziemniaki;banany;kurczak,0.019,jajka,0.432,0.008,0.421,0.975
10029,jajka;banany;kurczak,0.026,ziemniaki,0.401,0.008,0.308,0.767
10030,ziemniaki;pomidory,0.075,jogurt naturalny;mleko,0.184,0.010,0.133,0.725
10031,ziemniaki;jogurt naturalny,0.165,pomidory;mleko,0.082,0.010,0.061,0.739
10032,ziemniaki;mleko,0.178,pomidory;jogurt naturalny,0.074,0.010,0.056,0.759
10033,pomidory;jogurt naturalny,0.074,ziemniaki;mleko,0.178,0.010,0.135,0.759
10034,pomidory;mleko,0.082,ziemniaki;jogurt naturalny,0.165,0.010,0.122,0.739
10035,jogurt naturalny;mleko,0.184,ziemniaki;pomidory,0.075,0.010,0.054,0.725
10036,ziemniaki;pomidory;jogurt naturalny,0.024,mleko,0.434,0.010,0.417,0.960
10037,ziemniaki;pomidory;mleko,0.028,jogurt naturalny,0.434,0.010,0.357,0.823
10038,ziemniaki;jogurt naturalny;mleko,0.075,pomidory,0.196,0.010,0.133,0.680
10039,pomidory;jogurt naturalny;mleko,0.035,ziemniaki,0.401,0.010,0.286,0.713
10040,ziemniaki;oliwa z oliwek,0.071,chleb pełnoziarnisty;banany,0.158,0.012,0.169,1.070
10041,ziemniaki;chleb pełnoziarnisty,0.164,oliwa z oliwek;banany,0.069,0.012,0.073,1.060
10042,ziemniaki;banany,0.146,oliwa z oliwek;chleb pełnoziarnisty,0.075,0.012,0.082,1.096
10043,oliwa z oliwek;chleb pełnoziarnisty,0.075,ziemniaki;banany,0.146,0.012,0.160,1.096
10044,oliwa z oliwek;banany,0.069,ziemniaki;chleb pełnoziarnisty,0.164,0.012,0.174,1.060
10045,chleb pełnoziarnisty;banany,0.158,ziemniaki;oliwa z oliwek,0.071,0.012,0.076,1.070
10046,ziemniaki;oliwa z oliwek;chleb pełnoziarnisty,0.030,banany,0.389,0.012,0.400,1.028
10047,ziemniaki;oliwa z oliwek;banany,0.024,chleb pełnoziarnisty,0.414,0.012,0.500,1.208
10048,ziemniaki;chleb pełnoziarnisty;banany,0.059,oliwa z oliwek,0.196,0.012,0.203,1.038
10049,oliwa z oliwek;chleb pełnoziarnisty;banany,0.023,ziemniaki,0.401,0.012,0.522,1.301
10050,ziemniaki;ser żółty,0.159,banany;mleko,0.165,0.032,0.201,1.220
10051,ziemniaki;mleko,0.178,ser żółty;banany,0.163,0.032,0.180,1.103
10052,ziemniaki;banany,0.146,ser żółty;mleko,0.194,0.032,0.219,1.130
10053,ser żółty;mleko,0.194,ziemniaki;banany,0.146,0.032,0.165,1.130
10054,ser żółty;banany,0.163,ziemniaki;mleko,0.178,0.032,0.196,1.103
10055,banany;mleko,0.165,ziemniaki;ser żółty,0.159,0.032,0.194,1.220
10056,ziemniaki;ser żółty;mleko,0.081,banany,0.389,0.032,0.395,1.016
10057,ziemniaki;ser żółty;banany,0.065,mleko,0.434,0.032,0.492,1.134
10058,ziemniaki;mleko;banany,0.061,ser żółty,0.418,0.032,0.525,1.255
10059,ser żółty;mleko;banany,0.073,ziemniaki,0.401,0.032,0.438,1.093
10060,jabłka;jajka,0.167,chleb pełnoziarnisty;mleko,0.177,0.022,0.132,0.744
10061,jabłka;chleb pełnoziarnisty,0.162,jajka;mleko,0.171,0.022,0.136,0.794
10062,jabłka;mleko,0.170,jajka;chleb pełnoziarnisty,0.180,0.022,0.129,0.719
10063,jajka;chleb pełnoziarnisty,0.180,jabłka;mleko,0.170,0.022,0.122,0.719
10064,jajka;mleko,0.171,jabłka;chleb pełnoziarnisty,0.162,0.022,0.129,0.794
10065,chleb pełnoziarnisty;mleko,0.177,jabłka;jajka,0.167,0.022,0.124,0.744
10066,jabłka;jajka;chleb pełnoziarnisty,0.059,mleko,0.434,0.022,0.373,0.859
10067,jabłka;jajka;mleko,0.059,chleb pełnoziarnisty,0.414,0.022,0.373,0.901
10068,jabłka;chleb pełnoziarnisty;mleko,0.075,jajka,0.432,0.022,0.293,0.679
10069,jajka;chleb pełnoziarnisty;mleko,0.071,jabłka,0.407,0.022,0.310,0.761
10070,jabłka;ryż brązowy,0.175,jogurt naturalny;mleko,0.184,0.029,0.166,0.901
10071,jabłka;jogurt naturalny,0.177,ryż brązowy;mleko,0.181,0.029,0.164,0.905
10072,jabłka;mleko,0.170,ryż brązowy;jogurt naturalny,0.172,0.029,0.171,0.992
10073,ryż brązowy;jogurt naturalny,0.172,jabłka;mleko,0.170,0.029,0.169,0.992
10074,ryż brązowy;mleko,0.181,jabłka;jogurt naturalny,0.177,0.029,0.160,0.905
10075,jogurt naturalny;mleko,0.184,jabłka;ryż brązowy,0.175,0.029,0.158,0.901
10076,jabłka;ryż brązowy;jogurt naturalny,0.069,mleko,0.434,0.029,0.420,0.968
10077,jabłka;ryż brązowy;mleko,0.070,jogurt naturalny,0.434,0.029,0.414,0.955
10078,jabłka;jogurt naturalny;mleko,0.079,ryż brązowy,0.412,0.029,0.367,0.891
10079,ryż brązowy;jogurt naturalny;mleko,0.075,jabłka,0.407,0.029,0.387,0.950
10080,pomidory;jabłka,0.057,ryż brązowy;ogórki,0.169,0.007,0.123,0.727
10081,pomidory;ryż brązowy,0.063,jabłka;ogórki,0.150,0.007,0.111,0.741
10082,pomidory;ogórki,0.068,jabłka;ryż brązowy,0.175,0.007,0.103,0.588
10083,jabłka;ryż brązowy,0.175,pomidory;ogórki,0.068,0.007,0.040,0.588
10084,jabłka;ogórki,0.150,pomidory;ryż brązowy,0.063,0.007,0.047,0.741
10085,ryż brązowy;ogórki,0.169,pomidory;jabłka,0.057,0.007,0.041,0.727
10086,pomidory;jabłka;ryż brązowy,0.024,ogórki,0.396,0.007,0.292,0.737
10087,pomidory;jabłka;ogórki,0.020,ryż brązowy,0.412,0.007,0.350,0.850
10088,pomidory;ryż brązowy;ogórki,0.021,jabłka,0.407,0.007,0.333,0.819
10089,jabłka;ryż brązowy;ogórki,0.060,pomidory,0.196,0.007,0.117,0.595
10090,ser żółty;chleb pełnoziarnisty,0.160,ogórki;mleko,0.162,0.031,0.194,1.196
10091,ser żółty;ogórki,0.172,chleb pełnoziarnisty;mleko,0.177,0.031,0.180,1.018
10092,ser żółty;mleko,0.194,chleb pełnoziarnisty;ogórki,0.163,0.031,0.160,0.980
10093,chleb pełnoziarnisty;ogórki,0.163,ser żółty;mleko,0.194,0.031,0.190,0.980
10094,chleb pełnoziarnisty;mleko,0.177,ser żółty;ogórki,0.172,0.031,0.175,1.018
10095,ogórki;mleko,0.162,ser żółty;chleb pełnoziarnisty,0.160,0.031,0.191,1.196
10096,ser żółty;chleb pełnoziarnisty;ogórki,0.069,mleko,0.434,0.031,0.449,1.035
10097,ser żółty;chleb pełnoziarnisty;mleko,0.073,ogórki,0.396,0.031,0.425,1.072
10098,ser żółty;ogórki;mleko,0.076,chleb pełnoziarnisty,0.414,0.031,0.408,0.985
10099,chleb pełnoziarnisty;ogórki;mleko,0.064,ser żółty,0.418,0.031,0.484,1.159
10100,oliwa z oliwek;jajka,0.071,banany;mleko,0.165,0.008,0.113,0.683
10101,oliwa z oliwek;mleko,0.075,jajka;banany,0.157,0.008,0.107,0.679
10102,oliwa z oliwek;banany,0.069,jajka;mleko,0.171,0.008,0.116,0.678
10103,jajka;mleko,0.171,oliwa z oliwek;banany,0.069,0.008,0.047,0.678
10104,jajka;banany,0.157,oliwa z oliwek;mleko,0.075,0.008,0.051,0.679
10105,banany;mleko,0.165,oliwa z oliwek;jajka,0.071,0.008,0.048,0.683
10106,oliwa z oliwek;jajka;mleko,0.025,banany,0.389,0.008,0.320,0.823
10107,oliwa z oliwek;jajka;banany,0.024,mleko,0.434,0.008,0.333,0.768
10108,oliwa z oliwek;mleko;banany,0.021,jajka,0.432,0.008,0.381,0.882
10109,jajka;mleko;banany,0.058,oliwa z oliwek,0.196,0.008,0.138,0.704
10110,jogurt naturalny;ogórki,0.162,mleko;makaron pełnoziarnisty,0.071,0.005,0.031,0.435
10111,ogórki;mleko,0.162,jogurt naturalny;makaron pełnoziarnisty,0.057,0.005,0.031,0.541
10112,ogórki;makaron pełnoziarnisty,0.070,jogurt naturalny;mleko,0.184,0.005,0.071,0.388
10113,jogurt naturalny;mleko,0.184,ogórki;makaron pełnoziarnisty,0.070,0.005,0.027,0.388
10114,jogurt naturalny;makaron pełnoziarnisty,0.057,ogórki;mleko,0.162,0.005,0.088,0.541
10115,mleko;makaron pełnoziarnisty,0.071,jogurt naturalny;ogórki,0.162,0.005,0.070,0.435
10116,jogurt naturalny;ogórki;mleko,0.063,makaron pełnoziarnisty,0.183,0.005,0.079,0.434
10117,jogurt naturalny;ogórki;makaron pełnoziarnisty,0.020,mleko,0.434,0.005,0.250,0.576
10118,ogórki;mleko;makaron pełnoziarnisty,0.026,jogurt naturalny,0.434,0.005,0.192,0.443
10119,jogurt naturalny;mleko;makaron pełnoziarnisty,0.018,ogórki,0.396,0.005,0.278,0.701
10120,pomidory;ser żółty,0.065,jajka;jogurt naturalny,0.180,0.005,0.077,0.427
10121,pomidory;jajka,0.070,ser żółty;jogurt naturalny,0.175,0.005,0.071,0.408
10122,pomidory;jogurt naturalny,0.074,ser żółty;jajka,0.176,0.005,0.068,0.384
10123,ser żółty;jajka,0.176,pomidory;jogurt naturalny,0.074,0.005,0.028,0.384
10124,ser żółty;jogurt naturalny,0.175,pomidory;jajka,0.070,0.005,0.029,0.408
10125,jajka;jogurt naturalny,0.180,pomidory;ser żółty,0.065,0.005,0.028,0.427
10126,pomidory;ser żółty;jajka,0.020,jogurt naturalny,0.434,0.005,0.250,0.576
10127,pomidory;ser żółty;jogurt naturalny,0.020,jajka,0.432,0.005,0.250,0.579
10128,pomidory;jajka;jogurt naturalny,0.021,ser żółty,0.418,0.005,0.238,0.570
10129,ser żółty;jajka;jogurt naturalny,0.077,pomidory,0.196,0.005,0.065,0.331
10130,ziemniaki;ryż brązowy,0.156,chleb pełnoziarnisty;kurczak,0.076,0.007,0.045,0.590
10131,ziemniaki;chleb pełnoziarnisty,0.164,ryż brązowy;kurczak,0.060,0.007,0.043,0.711
10132,ziemniaki;kurczak,0.065,ryż brązowy;chleb pełnoziarnisty,0.176,0.007,0.108,0.612
10133,ryż brązowy;chleb pełnoziarnisty,0.176,ziemniaki;kurczak,0.065,0.007,0.040,0.612
10134,ryż brązowy;kurczak,0.060,ziemniaki;chleb pełnoziarnisty,0.164,0.007,0.117,0.711
10135,chleb pełnoziarnisty;kurczak,0.076,ziemniaki;ryż brązowy,0.156,0.007,0.092,0.590
10136,ziemniaki;ryż brązowy;chleb pełnoziarnisty,0.068,kurczak,0.192,0.007,0.103,0.536
10137,ziemniaki;ryż brązowy;kurczak,0.017,chleb pełnoziarnisty,0.414,0.007,0.412,0.995
10138,ziemniaki;chleb pełnoziarnisty;kurczak,0.026,ryż brązowy,0.412,0.007,0.269,0.653
10139,ryż brązowy;chleb pełnoziarnisty;kurczak,0.019,ziemniaki,0.401,0.007,0.368,0.919
10140,ser żółty;płatki owsiane,0.078,chleb pełnoziarnisty;makaron pełnoziarnisty,0.070,0.006,0.077,1.099
10141,ser żółty;chleb pełnoziarnisty,0.160,płatki owsiane;makaron pełnoziarnisty,0.046,0.006,0.038,0.815
10142,ser żółty;makaron pełnoziarnisty,0.063,płatki owsiane;chleb pełnoziarnisty,0.073,0.006,0.095,1.305
10143,płatki owsiane;chleb pełnoziarnisty,0.073,ser żółty;makaron pełnoziarnisty,0.063,0.006,0.082,1.305
10144,płatki owsiane;makaron pełnoziarnisty,0.046,ser żółty;chleb pełnoziarnisty,0.160,0.006,0.130,0.815
10145,chleb pełnoziarnisty;makaron pełnoziarnisty,0.070,ser żółty;płatki owsiane,0.078,0.006,0.086,1.099
10146,ser żółty;płatki owsiane;chleb pełnoziarnisty,0.023,makaron pełnoziarnisty,0.183,0.006,0.261,1.426
10147,ser żółty;płatki owsiane;makaron pełnoziarnisty,0.013,chleb pełnoziarnisty,0.414,0.006,0.462,1.115
10148,ser żółty;chleb pełnoziarnisty;makaron pełnoziarnisty,0.020,płatki owsiane,0.210,0.006,0.300,1.429
10149,płatki owsiane;chleb pełnoziarnisty;makaron pełnoziarnisty,0.019,ser żółty,0.418,0.006,0.316,0.755
10150,jajka;ogórki,0.155,banany;kurczak,0.066,0.010,0.065,0.978
10151,jajka;banany,0.157,ogórki;kurczak,0.065,0.010,0.064,0.980
10152,jajka;kurczak,0.080,ogórki;banany,0.156,0.010,0.125,0.801
10153,ogórki;banany,0.156,jajka;kurczak,0.080,0.010,0.064,0.801
10154,ogórki;kurczak,0.065,jajka;banany,0.157,0.010,0.154,0.980
10155,banany;kurczak,0.066,jajka;ogórki,0.155,0.010,0.152,0.978
10156,jajka;ogórki;banany,0.064,kurczak,0.192,0.010,0.156,0.814
10157,jajka;ogórki;kurczak,0.025,banany,0.389,0.010,0.400,1.028
10158,jajka;banany;kurczak,0.026,ogórki,0.396,0.010,0.385,0.971
10159,ogórki;banany;kurczak,0.023,jajka,0.432,0.010,0.435,1.006
10160,jabłka;ser żółty,0.163,banany;kurczak,0.066,0.006,0.037,0.558
10161,ser żółty;banany,0.163,jabłka;kurczak,0.066,0.006,0.037,0.558
10162,ser żółty;kurczak,0.065,jabłka;banany,0.160,0.006,0.092,0.577
10163,jabłka;banany,0.160,ser żółty;kurczak,0.065,0.006,0.038,0.577
10164,jabłka;kurczak,0.066,ser żółty;banany,0.163,0.006,0.091,0.558
10165,banany;kurczak,0.066,jabłka;ser żółty,0.163,0.006,0.091,0.558
10166,jabłka;ser żółty;banany,0.067,kurczak,0.192,0.006,0.090,0.466
10167,jabłka;ser żółty;kurczak,0.017,banany,0.389,0.006,0.353,0.907
10168,ser żółty;banany;kurczak,0.018,jabłka,0.407,0.006,0.333,0.819
10169,jabłka;banany;kurczak,0.024,ser żółty,0.418,0.006,0.250,0.598
10170,ser żółty;jajka,0.176,ogórki;banany,0.156,0.032,0.182,1.166
10171,ser żółty;ogórki,0.172,jajka;banany,0.157,0.032,0.186,1.185
10172,ser żółty;banany,0.163,jajka;ogórki,0.155,0.032,0.196,1.267
10173,jajka;ogórki,0.155,ser żółty;banany,0.163,0.032,0.206,1.267
10174,jajka;banany,0.157,ser żółty;ogórki,0.172,0.032,0.204,1.185
10175,ogórki;banany,0.156,ser żółty;jajka,0.176,0.032,0.205,1.166
10176,ser żółty;jajka;ogórki,0.064,banany,0.389,0.032,0.500,1.285
10177,ser żółty;jajka;banany,0.068,ogórki,0.396,0.032,0.471,1.188
10178,ser żółty;ogórki;banany,0.071,jajka,0.432,0.032,0.451,1.043
10179,jajka;ogórki;banany,0.064,ser żółty,0.418,0.032,0.500,1.196
10180,ser żółty;płatki owsiane,0.078,jogurt naturalny;ogórki,0.162,0.009,0.115,0.712
10181,ser żółty;ogórki,0.172,płatki owsiane;jogurt naturalny,0.079,0.009,0.052,0.662
10182,ser żółty;jogurt naturalny,0.175,płatki owsiane;ogórki,0.074,0.009,0.051,0.695
10183,płatki owsiane;ogórki,0.074,ser żółty;jogurt naturalny,0.175,0.009,0.122,0.695
10184,płatki owsiane;jogurt naturalny,0.079,ser żółty;ogórki,0.172,0.009,0.114,0.662
10185,jogurt naturalny;ogórki,0.162,ser żółty;płatki owsiane,0.078,0.009,0.056,0.712
10186,ser żółty;płatki owsiane;ogórki,0.026,jogurt naturalny,0.434,0.009,0.346,0.798
10187,ser żółty;płatki owsiane;jogurt naturalny,0.027,ogórki,0.396,0.009,0.333,0.842
10188,ser żółty;jogurt naturalny;ogórki,0.063,płatki owsiane,0.210,0.009,0.143,0.680
10189,płatki owsiane;jogurt naturalny;ogórki,0.024,ser żółty,0.418,0.009,0.375,0.897
10190,jajka;ryż brązowy,0.171,chleb pełnoziarnisty;banany,0.158,0.030,0.175,1.110
10191,jajka;chleb pełnoziarnisty,0.180,ryż brązowy;banany,0.149,0.030,0.167,1.119
10192,jajka;banany,0.157,ryż brązowy;chleb pełnoziarnisty,0.176,0.030,0.191,1.086
10193,ryż brązowy;chleb pełnoziarnisty,0.176,jajka;banany,0.157,0.030,0.170,1.086
10194,ryż brązowy;banany,0.149,jajka;chleb pełnoziarnisty,0.180,0.030,0.201,1.119
10195,chleb pełnoziarnisty;banany,0.158,jajka;ryż brązowy,0.171,0.030,0.190,1.110
10196,jajka;ryż brązowy;chleb pełnoziarnisty,0.075,banany,0.389,0.030,0.400,1.028
10197,jajka;ryż brązowy;banany,0.066,chleb pełnoziarnisty,0.414,0.030,0.455,1.098
10198,jajka;chleb pełnoziarnisty;banany,0.067,ryż brązowy,0.412,0.030,0.448,1.087
10199,ryż brązowy;chleb pełnoziarnisty;banany,0.061,jajka,0.432,0.030,0.492,1.138
10200,jajka;chleb pełnoziarnisty,0.180,jogurt naturalny;ogórki,0.162,0.022,0.122,0.754
10201,jajka;ogórki,0.155,chleb pełnoziarnisty;jogurt naturalny,0.169,0.022,0.142,0.840
10202,jajka;jogurt naturalny,0.180,chleb pełnoziarnisty;ogórki,0.163,0.022,0.122,0.750
10203,chleb pełnoziarnisty;ogórki,0.163,jajka;jogurt naturalny,0.180,0.022,0.135,0.750
10204,chleb pełnoziarnisty;jogurt naturalny,0.169,jajka;ogórki,0.155,0.022,0.130,0.840
10205,jogurt naturalny;ogórki,0.162,jajka;chleb pełnoziarnisty,0.180,0.022,0.136,0.754
10206,jajka;chleb pełnoziarnisty;ogórki,0.066,jogurt naturalny,0.434,0.022,0.333,0.768
10207,jajka;chleb pełnoziarnisty;jogurt naturalny,0.064,ogórki,0.396,0.022,0.344,0.868
10208,jajka;jogurt naturalny;ogórki,0.055,chleb pełnoziarnisty,0.414,0.022,0.400,0.966
10209,chleb pełnoziarnisty;jogurt naturalny;ogórki,0.065,jajka,0.432,0.022,0.338,0.783
10210,ziemniaki;ser żółty,0.159,jogurt naturalny;ogórki,0.162,0.015,0.094,0.582
10211,ziemniaki;ogórki,0.153,ser żółty;jogurt naturalny,0.175,0.015,0.098,0.560
10212,ziemniaki;jogurt naturalny,0.165,ser żółty;ogórki,0.172,0.015,0.091,0.529
10213,ser żółty;ogórki,0.172,ziemniaki;jogurt naturalny,0.165,0.015,0.087,0.529
10214,ser żółty;jogurt naturalny,0.175,ziemniaki;ogórki,0.153,0.015,0.086,0.560
10215,jogurt naturalny;ogórki,0.162,ziemniaki;ser żółty,0.159,0.015,0.093,0.582
10216,ziemniaki;ser żółty;ogórki,0.067,jogurt naturalny,0.434,0.015,0.224,0.516
10217,ziemniaki;ser żółty;jogurt naturalny,0.054,ogórki,0.396,0.015,0.278,0.701
10218,ziemniaki;jogurt naturalny;ogórki,0.053,ser żółty,0.418,0.015,0.283,0.677
10219,ser żółty;jogurt naturalny;ogórki,0.063,ziemniaki,0.401,0.015,0.238,0.594
10220,płatki owsiane;jajka,0.080,ryż brązowy;mleko,0.181,0.009,0.112,0.622
10221,płatki owsiane;ryż brązowy,0.070,jajka;mleko,0.171,0.009,0.129,0.752
10222,płatki owsiane;mleko,0.079,jajka;ryż brązowy,0.171,0.009,0.114,0.666
10223,jajka;ryż brązowy,0.171,płatki owsiane;mleko,0.079,0.009,0.053,0.666
10224,jajka;mleko,0.171,płatki owsiane;ryż brązowy,0.070,0.009,0.053,0.752
10225,ryż brązowy;mleko,0.181,płatki owsiane;jajka,0.080,0.009,0.050,0.622
10226,płatki owsiane;jajka;ryż brązowy,0.025,mleko,0.434,0.009,0.360,0.829
10227,płatki owsiane;jajka;mleko,0.025,ryż brązowy,0.412,0.009,0.360,0.874
10228,płatki owsiane;ryż brązowy;mleko,0.029,jajka,0.432,0.009,0.310,0.718
10229,jajka;ryż brązowy;mleko,0.072,płatki owsiane,0.210,0.009,0.125,0.595
10230,chleb pełnoziarnisty;ogórki,0.163,jogurt naturalny;makaron pełnoziarnisty,0.057,0.008,0.049,0.861
10231,chleb pełnoziarnisty;jogurt naturalny,0.169,ogórki;makaron pełnoziarnisty,0.070,0.008,0.047,0.676
10232,chleb pełnoziarnisty;makaron pełnoziarnisty,0.070,jogurt naturalny;ogórki,0.162,0.008,0.114,0.705
10233,jogurt naturalny;ogórki,0.162,chleb pełnoziarnisty;makaron pełnoziarnisty,0.070,0.008,0.049,0.705
10234,ogórki;makaron pełnoziarnisty,0.070,chleb pełnoziarnisty;jogurt naturalny,0.169,0.008,0.114,0.676
10235,jogurt naturalny;makaron pełnoziarnisty,0.057,chleb pełnoziarnisty;ogórki,0.163,0.008,0.140,0.861
10236,chleb pełnoziarnisty;jogurt naturalny;ogórki,0.065,makaron pełnoziarnisty,0.183,0.008,0.123,0.673
10237,chleb pełnoziarnisty;ogórki;makaron pełnoziarnisty,0.026,jogurt naturalny,0.434,0.008,0.308,0.709
10238,chleb pełnoziarnisty;jogurt naturalny;makaron pełnoziarnisty,0.025,ogórki,0.396,0.008,0.320,0.808
10239,jogurt naturalny;ogórki;makaron pełnoziarnisty,0.020,chleb pełnoziarnisty,0.414,0.008,0.400,0.966
10240,jabłka;jajka,0.167,banany;makaron pełnoziarnisty,0.057,0.005,0.030,0.525
10241,jabłka;banany,0.160,jajka;makaron pełnoziarnisty,0.067,0.005,0.031,0.466
10242,jabłka;makaron pełnoziarnisty,0.066,jajka;banany,0.157,0.005,0.076,0.483
10243,jajka;banany,0.157,jabłka;makaron pełnoziarnisty,0.066,0.005,0.032,0.483
10244,jajka;makaron pełnoziarnisty,0.067,jabłka;banany,0.160,0.005,0.075,0.466
10245,banany;makaron pełnoziarnisty,0.057,jabłka;jajka,0.167,0.005,0.088,0.525
10246,jabłka;jajka;banany,0.056,makaron pełnoziarnisty,0.183,0.005,0.089,0.488
10247,jabłka;jajka;makaron pełnoziarnisty,0.019,banany,0.389,0.005,0.263,0.676
10248,jabłka;banany;makaron pełnoziarnisty,0.021,jajka,0.432,0.005,0.238,0.551
10249,jajka;banany;makaron pełnoziarnisty,0.016,jabłka,0.407,0.005,0.313,0.768
10250,ziemniaki;jabłka,0.160,chleb pełnoziarnisty;mleko,0.177,0.036,0.225,1.271
10251,ziemniaki;chleb pełnoziarnisty,0.164,jabłka;mleko,0.170,0.036,0.220,1.291
10252,ziemniaki;mleko,0.178,jabłka;chleb pełnoziarnisty,0.162,0.036,0.202,1.248
10253,jabłka;chleb pełnoziarnisty,0.162,ziemniaki;mleko,0.178,0.036,0.222,1.248
10254,jabłka;mleko,0.170,ziemniaki;chleb pełnoziarnisty,0.164,0.036,0.212,1.291
10255,chleb pełnoziarnisty;mleko,0.177,ziemniaki;jabłka,0.160,0.036,0.203,1.271
10256,ziemniaki;jabłka;chleb pełnoziarnisty,0.067,mleko,0.434,0.036,0.537,1.238
10257,ziemniaki;jabłka;mleko,0.077,chleb pełnoziarnisty,0.414,0.036,0.468,1.129
10258,ziemniaki;chleb pełnoziarnisty;mleko,0.073,jabłka,0.407,0.036,0.493,1.212
10259,jabłka;chleb pełnoziarnisty;mleko,0.075,ziemniaki,0.401,0.036,0.480,1.197
10260,płatki owsiane;ryż brązowy,0.070,jogurt naturalny;ogórki,0.162,0.005,0.071,0.441
10261,płatki owsiane;ogórki,0.074,ryż brązowy;jogurt naturalny,0.172,0.005,0.068,0.393
10262,płatki owsiane;jogurt naturalny,0.079,ryż brązowy;ogórki,0.169,0.005,0.063,0.375
10263,ryż brązowy;ogórki,0.169,płatki owsiane;jogurt naturalny,0.079,0.005,0.030,0.375
10264,ryż brązowy;jogurt naturalny,0.172,płatki owsiane;ogórki,0.074,0.005,0.029,0.393
10265,jogurt naturalny;ogórki,0.162,płatki owsiane;ryż brązowy,0.070,0.005,0.031,0.441
10266,płatki owsiane;ryż brązowy;ogórki,0.025,jogurt naturalny,0.434,0.005,0.200,0.461
10267,płatki owsiane;ryż brązowy;jogurt naturalny,0.024,ogórki,0.396,0.005,0.208,0.526
10268,płatki owsiane;jogurt naturalny;ogórki,0.024,ryż brązowy,0.412,0.005,0.208,0.506
10269,ryż brązowy;jogurt naturalny;ogórki,0.066,płatki owsiane,0.210,0.005,0.076,0.361
10270,ziemniaki;płatki owsiane,0.080,jajka;mleko,0.171,0.014,0.175,1.023
10271,ziemniaki;jajka,0.177,płatki owsiane;mleko,0.079,0.014,0.079,1.001
10272,ziemniaki;mleko,0.178,płatki owsiane;jajka,0.080,0.014,0.079,0.983
10273,płatki owsiane;jajka,0.080,ziemniaki;mleko,0.178,0.014,0.175,0.983
10274,płatki owsiane;mleko,0.079,ziemniaki;jajka,0.177,0.014,0.177,1.001
10275,jajka;mleko,0.171,ziemniaki;płatki owsiane,0.080,0.014,0.082,1.023
10276,ziemniaki;płatki owsiane;jajka,0.030,mleko,0.434,0.014,0.467,1.075
10277,ziemniaki;płatki owsiane;mleko,0.032,jajka,0.432,0.014,0.438,1.013
10278,ziemniaki;jajka;mleko,0.084,płatki owsiane,0.210,0.014,0.167,0.794
10279,płatki owsiane;jajka;mleko,0.025,ziemniaki,0.401,0.014,0.560,1.397
10280,jabłka;chleb pełnoziarnisty,0.162,ogórki;kurczak,0.065,0.007,0.043,0.665
10281,jabłka;ogórki,0.150,chleb pełnoziarnisty;kurczak,0.076,0.007,0.047,0.614
10282,jabłka;kurczak,0.066,chleb pełnoziarnisty;ogórki,0.163,0.007,0.106,0.651
10283,chleb pełnoziarnisty;ogórki,0.163,jabłka;kurczak,0.066,0.007,0.043,0.651
10284,chleb pełnoziarnisty;kurczak,0.076,jabłka;ogórki,0.150,0.007,0.092,0.614
10285,ogórki;kurczak,0.065,jabłka;chleb pełnoziarnisty,0.162,0.007,0.108,0.665
10286,jabłka;chleb pełnoziarnisty;ogórki,0.053,kurczak,0.192,0.007,0.132,0.688
10287,jabłka;chleb pełnoziarnisty;kurczak,0.025,ogórki,0.396,0.007,0.280,0.707
10288,jabłka;ogórki;kurczak,0.025,chleb pełnoziarnisty,0.414,0.007,0.280,0.676
10289,chleb pełnoziarnisty;ogórki;kurczak,0.032,jabłka,0.407,0.007,0.219,0.537
10290,ser żółty;ryż brązowy,0.171,ogórki;mleko,0.162,0.031,0.181,1.119
10291,ser żółty;ogórki,0.172,ryż brązowy;mleko,0.181,0.031,0.180,0.996
10292,ser żółty;mleko,0.194,ryż brązowy;ogórki,0.169,0.031,0.160,0.946
10293,ryż brązowy;ogórki,0.169,ser żółty;mleko,0.194,0.031,0.183,0.946
10294,ryż brązowy;mleko,0.181,ser żółty;ogórki,0.172,0.031,0.171,0.996
10295,ogórki;mleko,0.162,ser żółty;ryż brązowy,0.171,0.031,0.191,1.119
10296,ser żółty;ryż brązowy;ogórki,0.079,mleko,0.434,0.031,0.392,0.904
10297,ser żółty;ryż brązowy;mleko,0.076,ogórki,0.396,0.031,0.408,1.030
