id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
4147,yogurt;chicken,0.005,whole milk,0.241,0.002,0.404,1.678
4148,chicken;whole milk,0.013,yogurt,0.126,0.002,0.164,1.298
4149,domestic eggs;fruit/vegetable juice,0.005,rolls/buns,0.179,0.002,0.294,1.648
4150,domestic eggs;rolls/buns,0.013,fruit/vegetable juice,0.064,0.002,0.123,1.931
4151,fruit/vegetable juice;rolls/buns,0.013,domestic eggs,0.055,0.002,0.126,2.277
4152,other vegetables;ham,0.007,margarine,0.053,0.001,0.154,2.901
4153,ham;margarine,0.002,other vegetables,0.177,0.001,0.625,3.528
4154,salty snack;whole milk,0.008,soda,0.167,0.001,0.171,1.024
4155,cake bar;rolls/buns,0.002,soda,0.167,0.001,0.524,3.136
4156,cake bar;soda,0.004,rolls/buns,0.179,0.001,0.289,1.622
4157,frozen vegetables;rolls/buns,0.008,butter,0.047,0.001,0.128,2.739
4158,frozen vegetables;butter,0.004,rolls/buns,0.179,0.001,0.294,1.648
4159,rolls/buns;butter,0.010,frozen vegetables,0.041,0.001,0.101,2.463
4160,yogurt;frankfurter,0.009,bottled water,0.105,0.001,0.159,1.508
4161,frankfurter;bottled water,0.006,yogurt,0.126,0.001,0.224,1.773
4162,chocolate;bottled water,0.004,whole milk,0.241,0.001,0.341,1.419
4163,chocolate;whole milk,0.012,bottled water,0.105,0.001,0.125,1.189
4164,pip fruit;citrus fruit,0.011,root vegetables,0.097,0.002,0.206,2.120
4165,pip fruit;root vegetables,0.011,citrus fruit,0.075,0.002,0.198,2.639
4166,citrus fruit;root vegetables,0.013,pip fruit,0.067,0.002,0.174,2.588
4167,sausage;frankfurter,0.009,whole milk,0.241,0.002,0.274,1.138
4168,frankfurter;whole milk,0.017,sausage,0.087,0.002,0.144,1.655
4169,domestic eggs;fruit/vegetable juice,0.005,root vegetables,0.097,0.001,0.196,2.019
4170,domestic eggs;root vegetables,0.010,fruit/vegetable juice,0.064,0.001,0.103,1.619
4171,fruit/vegetable juice;root vegetables,0.007,domestic eggs,0.055,0.001,0.149,2.696
4172,yogurt;cream cheese,0.010,bottled water,0.105,0.002,0.165,1.568
4173,bottled water;cream cheese,0.005,yogurt,0.126,0.002,0.326,2.579
4174,long life bakery product;whole milk,0.010,root vegetables,0.097,0.002,0.165,1.697
4175,long life bakery product;root vegetables,0.003,whole milk,0.241,0.002,0.455,1.889
4176,fruit/vegetable juice;whole milk,0.020,root vegetables,0.097,0.003,0.145,1.494
4177,fruit/vegetable juice;root vegetables,0.007,whole milk,0.241,0.003,0.418,1.737
4178,frozen vegetables;rolls/buns,0.008,root vegetables,0.097,0.002,0.231,2.376
4179,frozen vegetables;root vegetables,0.008,rolls/buns,0.179,0.002,0.243,1.363
4180,other vegetables;dessert,0.008,soda,0.167,0.002,0.227,1.357
4181,soda;dessert,0.008,other vegetables,0.177,0.002,0.230,1.297
4182,bottled beer;rolls/buns,0.012,bottled water,0.105,0.002,0.175,1.669
4183,pastry;whole milk,0.028,soda,0.167,0.005,0.195,1.165
4184,pastry;soda,0.017,whole milk,0.241,0.005,0.323,1.341
4185,whole milk;soda,0.034,pastry,0.081,0.005,0.160,1.973
4186,yogurt;other vegetables,0.034,cream cheese,0.035,0.003,0.103,2.946
4187,yogurt;cream cheese,0.010,other vegetables,0.177,0.003,0.363,2.047
4188,other vegetables;cream cheese,0.010,yogurt,0.126,0.003,0.333,2.637
4189,frozen vegetables;other vegetables,0.013,fruit/vegetable juice,0.064,0.001,0.117,1.832
4190,frozen vegetables;fruit/vegetable juice,0.004,other vegetables,0.177,0.001,0.341,1.928
4191,other vegetables;coffee,0.009,rolls/buns,0.179,0.002,0.211,1.183
4192,rolls/buns;coffee,0.010,other vegetables,0.177,0.002,0.202,1.141
4193,beef;citrus fruit,0.007,rolls/buns,0.179,0.002,0.317,1.778
4194,beef;rolls/buns,0.011,citrus fruit,0.075,0.002,0.189,2.513
4195,citrus fruit;rolls/buns,0.014,beef,0.046,0.002,0.148,3.186
4196,shopping bags;napkins,0.006,rolls/buns,0.179,0.001,0.193,1.081
4197,napkins;rolls/buns,0.009,shopping bags,0.094,0.001,0.126,1.340
4198,beef;domestic eggs,0.004,whole milk,0.241,0.002,0.564,2.344
4199,beef;whole milk,0.017,domestic eggs,0.055,0.002,0.140,2.531
4200,beef;pastry,0.004,rolls/buns,0.179,0.001,0.378,2.120
4201,beef;rolls/buns,0.011,pastry,0.081,0.001,0.132,1.625
4202,yogurt;hamburger meat,0.004,whole milk,0.241,0.002,0.622,2.583
4203,hamburger meat;whole milk,0.011,yogurt,0.126,0.002,0.213,1.685
4204,other vegetables;canned beer,0.008,shopping bags,0.094,0.002,0.216,2.291
4205,pip fruit;other vegetables,0.020,whole milk,0.241,0.009,0.450,1.869
4206,pip fruit;whole milk,0.024,other vegetables,0.177,0.009,0.379,2.142
4207,other vegetables;whole milk,0.062,pip fruit,0.067,0.009,0.145,2.156
4208,brown bread;tropical fruit,0.008,root vegetables,0.097,0.001,0.165,1.695
4209,brown bread;root vegetables,0.008,tropical fruit,0.094,0.001,0.171,1.823
4210,pasta;whole milk,0.005,root vegetables,0.097,0.001,0.233,2.395
4211,pasta;root vegetables,0.002,whole milk,0.241,0.001,0.500,2.078
4212,whipped/sour cream;tropical fruit,0.010,frankfurter,0.055,0.001,0.110,2.012
4213,whipped/sour cream;frankfurter,0.004,tropical fruit,0.094,0.001,0.270,2.880
4214,tropical fruit;frankfurter,0.007,whipped/sour cream,0.062,0.001,0.147,2.380
4215,beef;citrus fruit,0.007,margarine,0.053,0.001,0.159,2.993
4216,beef;margarine,0.005,citrus fruit,0.075,0.001,0.196,2.612
4217,citrus fruit;margarine,0.006,beef,0.046,0.001,0.172,3.708
4218,whipped/sour cream;other vegetables,0.021,chicken,0.037,0.002,0.109,2.949
4219,whipped/sour cream;chicken,0.005,other vegetables,0.177,0.002,0.468,2.642
4220,other vegetables;chicken,0.014,whipped/sour cream,0.062,0.002,0.167,2.697
4221,whipped/sour cream;other vegetables,0.021,citrus fruit,0.075,0.003,0.149,1.988
4222,whipped/sour cream;citrus fruit,0.007,other vegetables,0.177,0.003,0.429,2.419
4223,other vegetables;citrus fruit,0.023,whipped/sour cream,0.062,0.003,0.140,2.269
4224,other vegetables;dessert,0.008,fruit/vegetable juice,0.064,0.001,0.160,2.512
4225,fruit/vegetable juice;dessert,0.004,other vegetables,0.177,0.001,0.308,1.737
4226,ham;fruit/vegetable juice,0.003,whole milk,0.241,0.001,0.520,2.161
4227,ham;whole milk,0.008,fruit/vegetable juice,0.064,0.001,0.163,2.552
4228,pip fruit;domestic eggs,0.006,whole milk,0.241,0.004,0.567,2.355
4229,pip fruit;whole milk,0.024,domestic eggs,0.055,0.004,0.152,2.742
4230,domestic eggs;whole milk,0.024,pip fruit,0.067,0.004,0.150,2.243
4231,whipped/sour cream;tropical fruit,0.010,butter,0.047,0.001,0.132,2.817
4232,whipped/sour cream;butter,0.006,tropical fruit,0.094,0.001,0.203,2.167
4233,tropical fruit;butter,0.006,whipped/sour cream,0.062,0.001,0.214,3.468
4234,other vegetables;coffee,0.009,bottled water,0.105,0.001,0.122,1.163
4235,bottled water;coffee,0.006,other vegetables,0.177,0.001,0.204,1.150
4236,sugar;whole milk,0.012,soda,0.167,0.003,0.218,1.306
4237,sugar;soda,0.006,whole milk,0.241,0.003,0.453,1.882
4238,yogurt;sausage,0.016,newspapers,0.077,0.002,0.115,1.490
4239,yogurt;newspapers,0.013,sausage,0.087,0.002,0.138,1.591
4240,sausage;newspapers,0.006,yogurt,0.126,0.002,0.288,2.279
4241,shopping bags;tropical fruit,0.011,root vegetables,0.097,0.001,0.135,1.386
4242,shopping bags;root vegetables,0.010,tropical fruit,0.094,0.001,0.144,1.538
4243,yogurt;potted plants,0.003,whole milk,0.241,0.001,0.433,1.801
4244,potted plants;whole milk,0.006,yogurt,0.126,0.001,0.236,1.870
4245,yogurt;rolls/buns,0.030,soda,0.167,0.007,0.234,1.401
4246,yogurt;soda,0.022,rolls/buns,0.179,0.007,0.313,1.752
4247,rolls/buns;soda,0.035,yogurt,0.126,0.007,0.201,1.587
4248,pip fruit;pastry,0.007,root vegetables,0.097,0.001,0.183,1.885
4249,pip fruit;root vegetables,0.011,pastry,0.081,0.001,0.123,1.509
4250,pastry;root vegetables,0.008,pip fruit,0.067,0.001,0.173,2.585
4251,bottled water;oil,0.003,whole milk,0.241,0.001,0.406,1.688
4252,oil;whole milk,0.008,bottled water,0.105,0.001,0.165,1.565
4253,domestic eggs;sausage,0.007,butter,0.047,0.001,0.154,3.286
4254,domestic eggs;butter,0.007,sausage,0.087,0.001,0.159,1.827
4255,sausage;butter,0.005,domestic eggs,0.055,0.001,0.192,3.474
4256,shopping bags;pip fruit,0.007,other vegetables,0.177,0.002,0.265,1.494
4257,butter;whole milk,0.021,root vegetables,0.097,0.005,0.227,2.340
4258,butter;root vegetables,0.008,whole milk,0.241,0.005,0.563,2.338
4259,whole milk;root vegetables,0.039,butter,0.047,0.005,0.121,2.584
4260,hard cheese;sausage,0.004,whole milk,0.241,0.001,0.294,1.222
4261,hard cheese;whole milk,0.007,sausage,0.087,0.001,0.147,1.693
4262,sausage;margarine,0.005,rolls/buns,0.179,0.002,0.365,2.047
4263,margarine;rolls/buns,0.013,sausage,0.087,0.002,0.158,1.822
4264,brown bread;citrus fruit,0.006,rolls/buns,0.179,0.001,0.213,1.194
4265,brown bread;rolls/buns,0.011,citrus fruit,0.075,0.001,0.126,1.681
4266,shopping bags;frankfurter,0.007,rolls/buns,0.179,0.003,0.348,1.948
4267,shopping bags;rolls/buns,0.017,frankfurter,0.055,0.003,0.146,2.679
4268,frankfurter;rolls/buns,0.018,shopping bags,0.094,0.003,0.143,1.514
4269,citrus fruit;sausage,0.008,fruit/vegetable juice,0.064,0.001,0.138,2.159
4270,citrus fruit;fruit/vegetable juice,0.007,sausage,0.087,0.001,0.159,1.835
4271,sausage;fruit/vegetable juice,0.008,citrus fruit,0.075,0.001,0.153,2.035
4272,shopping bags;ham,0.003,whole milk,0.241,0.001,0.379,1.576
4273,ham;whole milk,0.008,shopping bags,0.094,0.001,0.138,1.457
4274,white bread;pip fruit,0.004,other vegetables,0.177,0.001,0.350,1.976
4275,white bread;other vegetables,0.010,pip fruit,0.067,0.001,0.141,2.109
4276,yogurt;tropical fruit,0.022,whole milk,0.241,0.010,0.445,1.849
4277,yogurt;whole milk,0.046,tropical fruit,0.094,0.010,0.215,2.289
4278,tropical fruit;whole milk,0.034,yogurt,0.126,0.010,0.289,2.285
4279,yogurt;napkins,0.009,bottled water,0.105,0.001,0.160,1.527
4280,napkins;bottled water,0.007,yogurt,0.126,0.001,0.203,1.607
4281,onions;other vegetables,0.010,newspapers,0.077,0.001,0.112,1.456
4282,onions;newspapers,0.003,other vegetables,0.177,0.001,0.440,2.484
4283,tropical fruit;soda,0.017,whole milk,0.241,0.005,0.323,1.341
4284,whole milk;soda,0.034,tropical fruit,0.094,0.005,0.160,1.709
4285,butter milk;rolls/buns,0.006,bottled water,0.105,0.001,0.224,2.132
4286,butter milk;bottled water,0.003,rolls/buns,0.179,0.001,0.406,2.276
4287,yogurt;frozen vegetables,0.009,citrus fruit,0.075,0.001,0.136,1.809
4288,frozen vegetables;citrus fruit,0.004,yogurt,0.126,0.001,0.314,2.486
4289,yogurt;pip fruit,0.013,whole milk,0.241,0.006,0.467,1.942
4290,yogurt;whole milk,0.046,pip fruit,0.067,0.006,0.132,1.963
4291,pip fruit;whole milk,0.024,yogurt,0.126,0.006,0.254,2.013
4292,other vegetables;canned beer,0.008,sausage,0.087,0.001,0.135,1.555
4293,canned beer;sausage,0.006,other vegetables,0.177,0.001,0.179,1.008
4294,yogurt;berries,0.009,rolls/buns,0.179,0.002,0.220,1.230
4295,rolls/buns;berries,0.005,yogurt,0.126,0.002,0.400,3.164
4296,tropical fruit;ice cream,0.003,whole milk,0.241,0.001,0.423,1.758
4297,ice cream;whole milk,0.004,tropical fruit,0.094,0.001,0.262,2.791
4298,fruit/vegetable juice;soda,0.015,coffee,0.053,0.002,0.122,2.306
4299,fruit/vegetable juice;coffee,0.004,soda,0.167,0.002,0.447,2.679
4300,soda;coffee,0.008,fruit/vegetable juice,0.064,0.002,0.230,3.607
4301,tropical fruit;newspapers,0.010,bottled water,0.105,0.003,0.255,2.429
4302,tropical fruit;bottled water,0.015,newspapers,0.077,0.003,0.169,2.193
4303,newspapers;bottled water,0.010,tropical fruit,0.094,0.003,0.242,2.583
4304,margarine;whole milk,0.020,root vegetables,0.097,0.003,0.152,1.563
4305,margarine;root vegetables,0.008,whole milk,0.241,0.003,0.363,1.507
4306,sliced cheese;other vegetables,0.005,root vegetables,0.097,0.001,0.280,2.883
4307,sliced cheese;root vegetables,0.003,other vegetables,0.177,0.001,0.500,2.823
4308,yogurt;margarine,0.011,root vegetables,0.097,0.002,0.194,2.000
4309,yogurt;root vegetables,0.019,margarine,0.053,0.002,0.109,2.049
4310,margarine;root vegetables,0.008,yogurt,0.126,0.002,0.250,1.977
4311,pork;whipped/sour cream,0.006,whole milk,0.241,0.003,0.446,1.855
4312,pork;whole milk,0.018,whipped/sour cream,0.062,0.003,0.148,2.394
4313,whipped/sour cream;whole milk,0.024,pork,0.053,0.003,0.109,2.071
4314,napkins;hygiene articles,0.004,whole milk,0.241,0.001,0.341,1.419
4315,hygiene articles;whole milk,0.009,napkins,0.046,0.001,0.159,3.485
4316,sausage;hygiene articles,0.003,whole milk,0.241,0.001,0.370,1.539
4317,hygiene articles;whole milk,0.009,sausage,0.087,0.001,0.114,1.308
4318,pork;soda,0.010,root vegetables,0.097,0.002,0.184,1.891
4319,pork;root vegetables,0.011,soda,0.167,0.002,0.180,1.078
4320,soda;root vegetables,0.014,pork,0.053,0.002,0.133,2.529
4321,citrus fruit;soda,0.010,root vegetables,0.097,0.001,0.132,1.358
4322,yogurt;waffles,0.005,pastry,0.081,0.001,0.240,2.952
4323,pastry;waffles,0.006,yogurt,0.126,0.001,0.218,1.726
4324,citrus fruit;hygiene articles,0.003,whole milk,0.241,0.001,0.344,1.429
4325,hygiene articles;whole milk,0.009,citrus fruit,0.075,0.001,0.125,1.665
4326,yogurt;citrus fruit,0.018,sausage,0.087,0.003,0.145,1.664
4327,yogurt;sausage,0.016,citrus fruit,0.075,0.003,0.162,2.160
4328,citrus fruit;sausage,0.008,yogurt,0.126,0.003,0.300,2.373
4329,other vegetables;salty snack,0.008,soda,0.167,0.001,0.187,1.118
4330,salty snack;soda,0.007,other vegetables,0.177,0.001,0.209,1.180
4331,soft cheese;other vegetables,0.004,rolls/buns,0.179,0.001,0.342,1.916
4332,soft cheese;rolls/buns,0.004,other vegetables,0.177,0.001,0.325,1.835
4333,brown bread;whole milk,0.021,root vegetables,0.097,0.004,0.183,1.886
4334,brown bread;root vegetables,0.008,whole milk,0.241,0.004,0.487,2.023
4335,chocolate;sausage,0.004,rolls/buns,0.179,0.002,0.474,2.654
4336,chocolate;rolls/buns,0.009,sausage,0.087,0.002,0.205,2.354
4337,brown bread;margarine,0.006,soda,0.167,0.001,0.182,1.089
4338,brown bread;soda,0.010,margarine,0.053,0.001,0.109,2.049
4339,margarine;soda,0.008,brown bread,0.060,0.001,0.139,2.311
4340,waffles;whole milk,0.010,root vegetables,0.097,0.002,0.228,2.351
4341,waffles;root vegetables,0.005,whole milk,0.241,0.002,0.488,2.030
4342,yogurt;frankfurter,0.009,whole milk,0.241,0.004,0.488,2.027
4343,frankfurter;whole milk,0.017,yogurt,0.126,0.004,0.250,1.977
4344,other vegetables;citrus fruit,0.023,tropical fruit,0.094,0.006,0.266,2.838
4345,other vegetables;tropical fruit,0.027,citrus fruit,0.075,0.006,0.224,2.977
4346,citrus fruit;tropical fruit,0.016,other vegetables,0.177,0.006,0.375,2.117
4347,frozen vegetables;pork,0.005,whole milk,0.241,0.002,0.386,1.606
4348,frozen vegetables;whole milk,0.015,pork,0.053,0.002,0.120,2.271
4349,pork;whole milk,0.018,frozen vegetables,0.041,0.002,0.101,2.452
4350,long life bakery product;other vegetables,0.008,citrus fruit,0.075,0.001,0.147,1.954
4351,long life bakery product;citrus fruit,0.003,other vegetables,0.177,0.001,0.393,2.218
4352,other vegetables;margarine,0.016,butter,0.047,0.002,0.126,2.688
4353,other vegetables;butter,0.014,margarine,0.053,0.002,0.147,2.777
4354,margarine;butter,0.005,other vegetables,0.177,0.002,0.422,2.384
4355,rolls/buns;chicken,0.007,whole milk,0.241,0.003,0.485,2.015
4356,chicken;whole milk,0.013,rolls/buns,0.179,0.003,0.250,1.400
4357,shopping bags;misc. beverages,0.004,whole milk,0.241,0.001,0.270,1.123
4358,misc. beverages;whole milk,0.005,shopping bags,0.094,0.001,0.200,2.119
4359,fruit/vegetable juice;newspapers,0.007,other vegetables,0.177,0.001,0.179,1.011
4360,shopping bags;chocolate,0.007,candy,0.026,0.001,0.212,8.015
4361,shopping bags;candy,0.004,chocolate,0.043,0.001,0.368,8.564
4362,chocolate;candy,0.004,shopping bags,0.094,0.001,0.378,4.010
4363,tropical fruit;frankfurter,0.007,whole milk,0.241,0.003,0.485,2.017
4364,tropical fruit;whole milk,0.034,frankfurter,0.055,0.003,0.102,1.876
4365,frankfurter;whole milk,0.017,tropical fruit,0.094,0.003,0.206,2.198
4366,rolls/buns;berries,0.005,whole milk,0.241,0.002,0.356,1.478
4367,berries;whole milk,0.009,rolls/buns,0.179,0.002,0.190,1.067
4368,other vegetables;napkins,0.010,soda,0.167,0.002,0.168,1.008
4369,napkins;soda,0.009,other vegetables,0.177,0.002,0.184,1.038
4370,beverages;rolls/buns,0.005,soda,0.167,0.001,0.213,1.274
4371,beverages;soda,0.004,rolls/buns,0.179,0.001,0.250,1.400
4372,tropical fruit;margarine,0.007,root vegetables,0.097,0.001,0.194,1.993
4373,margarine;root vegetables,0.008,tropical fruit,0.094,0.001,0.150,1.598
4374,brown bread;newspapers,0.007,margarine,0.053,0.001,0.149,2.814
4375,brown bread;margarine,0.006,newspapers,0.077,0.001,0.182,2.359
4376,newspapers;margarine,0.007,brown bread,0.060,0.001,0.159,2.641
4377,other vegetables;hygiene articles,0.007,newspapers,0.077,0.001,0.152,1.966
4378,hygiene articles;newspapers,0.003,other vegetables,0.177,0.001,0.357,2.016
4379,pip fruit;other vegetables,0.020,pastry,0.081,0.003,0.143,1.757
4380,pip fruit;pastry,0.007,other vegetables,0.177,0.003,0.380,2.147
4381,other vegetables;pastry,0.017,pip fruit,0.067,0.003,0.168,2.501
4382,pastry;newspapers,0.007,soda,0.167,0.001,0.200,1.197
4383,newspapers;soda,0.013,pastry,0.081,0.001,0.107,1.322
4384,domestic eggs;bottled water,0.006,whole milk,0.241,0.004,0.557,2.316
4385,domestic eggs;whole milk,0.024,bottled water,0.105,0.004,0.150,1.431
4386,bottled water;whole milk,0.030,domestic eggs,0.055,0.004,0.120,2.163
4387,frozen vegetables;whipped/sour cream,0.005,root vegetables,0.097,0.001,0.244,2.517
4388,frozen vegetables;root vegetables,0.008,whipped/sour cream,0.062,0.001,0.149,2.406
4389,yogurt;frozen vegetables,0.009,whipped/sour cream,0.062,0.001,0.173,2.797
4390,frozen vegetables;whipped/sour cream,0.005,yogurt,0.126,0.001,0.311,2.461
4391,yogurt;hygiene articles,0.005,whole milk,0.241,0.002,0.391,1.626
4392,hygiene articles;whole milk,0.009,yogurt,0.126,0.002,0.205,1.618
4393,sausage;coffee,0.005,rolls/buns,0.179,0.001,0.286,1.601
4394,rolls/buns;coffee,0.010,sausage,0.087,0.001,0.149,1.714
4395,pip fruit;bottled water,0.008,whole milk,0.241,0.003,0.342,1.420
4396,pip fruit;whole milk,0.024,bottled water,0.105,0.003,0.121,1.147
4397,citrus fruit;oil,0.003,whole milk,0.241,0.002,0.484,2.011
4398,oil;whole milk,0.008,citrus fruit,0.075,0.002,0.190,2.529
4399,pip fruit;soda,0.010,other vegetables,0.177,0.003,0.286,1.613
4400,other vegetables;soda,0.026,pip fruit,0.067,0.003,0.112,1.663
4401,curd;citrus fruit,0.005,rolls/buns,0.179,0.001,0.204,1.143
4402,curd;rolls/buns,0.008,citrus fruit,0.075,0.001,0.128,1.708
4403,pip fruit;sausage,0.008,rolls/buns,0.179,0.002,0.219,1.228
4404,pip fruit;rolls/buns,0.011,sausage,0.087,0.002,0.148,1.705
4405,domestic eggs;sausage,0.007,rolls/buns,0.179,0.002,0.354,1.982
4406,domestic eggs;rolls/buns,0.013,sausage,0.087,0.002,0.189,2.170
4407,other vegetables;waffles,0.007,rolls/buns,0.179,0.002,0.246,1.380
4408,waffles;rolls/buns,0.007,other vegetables,0.177,0.002,0.246,1.391
4409,beef;bottled water,0.005,other vegetables,0.177,0.001,0.326,1.838
4410,frozen vegetables;bottled beer,0.003,whole milk,0.241,0.002,0.484,2.011
4411,frozen vegetables;whole milk,0.015,bottled beer,0.078,0.002,0.106,1.352
4412,sliced cheese;sausage,0.005,soda,0.167,0.001,0.213,1.274
4413,sliced cheese;soda,0.004,sausage,0.087,0.001,0.278,3.197
4414,tropical fruit;napkins,0.007,bottled water,0.105,0.002,0.238,2.265
4415,tropical fruit;bottled water,0.015,napkins,0.046,0.002,0.106,2.314
4416,napkins;bottled water,0.007,tropical fruit,0.094,0.002,0.234,2.498
4417,yogurt;citrus fruit,0.018,fruit/vegetable juice,0.064,0.002,0.102,1.608
4418,yogurt;fruit/vegetable juice,0.013,citrus fruit,0.075,0.002,0.135,1.797
4419,citrus fruit;fruit/vegetable juice,0.007,yogurt,0.126,0.002,0.246,1.949
4420,yogurt;pastry,0.013,citrus fruit,0.075,0.002,0.133,1.776
4421,pastry;citrus fruit,0.007,yogurt,0.126,0.002,0.225,1.783
4422,pork;other vegetables,0.018,domestic eggs,0.055,0.002,0.118,2.138
4423,pork;domestic eggs,0.004,other vegetables,0.177,0.002,0.500,2.823
4424,other vegetables;domestic eggs,0.017,pork,0.053,0.002,0.125,2.371
4425,sausage;rolls/buns,0.028,soda,0.167,0.009,0.309,1.847
4426,sausage;soda,0.021,rolls/buns,0.179,0.009,0.411,2.302
4427,rolls/buns;soda,0.035,sausage,0.087,0.009,0.252,2.904
4428,other vegetables;soda,0.026,whole milk,0.241,0.010,0.382,1.590
4429,whole milk;soda,0.034,other vegetables,0.177,0.010,0.302,1.704
4430,citrus fruit;grapes,0.003,tropical fruit,0.094,0.001,0.400,4.262
4431,tropical fruit;grapes,0.004,citrus fruit,0.075,0.001,0.250,3.330
4432,domestic eggs;butter,0.007,root vegetables,0.097,0.001,0.222,2.288
4433,domestic eggs;root vegetables,0.010,butter,0.047,0.001,0.144,3.083
